읍면동명,목적지명,도로명주소,카테고리,구분,순위
강남동,춘천송암레포츠타운X게임파크,강원 춘천시 스포츠타운길 133-0,육상레저스포츠,전체,16
강남동,타요키즈카페춘천온의점,강원 춘천시 영서로 2341-0,테마공원,전체,17
강남동,춘천송암레포츠타운야구장,강원 춘천시,레저스포츠시설,전체,18
강남동,춘천호반드라이브코스,강원 춘천시,데이트코스,전체,19
강남동,춘천공공사격장,강원 춘천시,육상레저스포츠,전체,20
강남동,보타사,강원 춘천시 옛경춘로 387-24,종교성지,전체,21
강남동,정법사,강원 춘천시,종교성지,전체,22
강남동,공지천야외공연장,강원 춘천시 수변공원길 18-0,공연시설,전체,23
강남동,춘천송암레포츠타운국궁장,강원 춘천시 스포츠타운길 124-2,육상레저스포츠,전체,24
강남동,송암스포츠타운카트장,강원 춘천시,육상레저스포츠,전체,25
강남동,춘클릿지,강원 춘천시,기타레저스포츠,전체,26
강남동,대원사,강원 춘천시 옛경춘로 264-12,종교성지,전체,27
강남동,춘천송암레포츠타운크라이밍장,강원 춘천시 송암길 47-0,기타레저스포츠,전체,28
강남동,춘천승마장,강원 춘천시 스포츠타운길 126-0,육상레저스포츠,전체,29
강남동,강원도향토공예관,강원 춘천시 춘천로 19-0,전시시설,전체,29
강남동,춘천강촌카누,강원 춘천시 스포츠타운길223번길 95-0,수상레저스포츠,전체,31
강남동,부흥사,강원 춘천시 옛경춘로 366-25,종교성지,전체,31
강남동,송암지,강원 춘천시,자연경관(하천/해양),전체,33
강남동,춘천지구전적기념관,강원 춘천시,전시시설,전체,34
강남동,88공원,강원 춘천시,도시공원,전체,34
강남동,춘천송암레포츠타운풋살장,강원 춘천시 스포츠타운길 111-0,기타레저스포츠,전체,34
강남동,김유정문인비,강원 춘천시 옛경춘로 0-0,기타관광,전체,34
강남동,호반낚시터,강원 춘천시 송암길 47-0,수상레저스포츠,전체,38
강남동,춘천사,강원 춘천시 옛경춘로 740-0,종교성지,전체,38
강남동,춘천송암레포츠타운수상레저,강원 춘천시,수상레저스포츠,전체,40
강남동,춘천사이클경기장,강원 춘천시 스포츠타운길223번길 82-0,육상레저스포츠,전체,40
