회계연도,지역명,행사축제명,총비용,사업수익,순원가,시작월,종료월,index
2023,부산,2023부산세계장애인대회,1870000000,950000000,920000000,8,8,2023부산세계장애인대회2023
2023,부산,부산크리스마스트리축제,513457000,0,513457000,12,2,부산크리스마스트리축제2023
2023,부산,부산자갈치축제,310000000,0,310000000,10,10,부산자갈치축제2023
2023,부산,시민마당 운영,23100000,0,23100000,1,12,시민마당 운영2023
2023,부산,영도다리축제,413500000,0,413500000,10,10,영도다리축제2023
2023,부산,WT 영도 트라이애슬론 월드컵,700000000,0,700000000,8,8,WT 영도 트라이애슬론 월드컵2023
2023,부산,빛축제 운영,419999860,0,419999860,10,2,빛축제 운영2023
2023,부산,동래읍성역사축제,631264000,0,631264000,10,10,동래읍성역사축제2023
2023,부산,낙동강 구포나루 축제,454265190,0,454265190,10,10,낙동강 구포나루 축제2023
2023,부산,해운대모래축제,672237100,45000000,627237100,5,5,해운대모래축제2023
2023,부산,해운대 빛 축제 개최,879848520,25000000,854848520,12,1,해운대 빛 축제 개최2023
2023,부산,금정문화축제,399763556,0,399763556,5,5,금정문화축제2023
2023,부산,광안리어방축제,1075000000,75000000,1000000000,5,5,광안리어방축제2023
2023,부산,광안리 M 드론라이트쇼,1706376210,0,1706376210,6,5,광안리 M 드론라이트쇼2023
2023,부산,차성문화제,348000000,0,348000000,10,10,차성문화제2023
2023,대구,대구국제섬유박람회,646000000,0,646000000,3,3,대구국제섬유박람회2023
2023,대구,국제그린에너지엑스포,640000000,0,640000000,4,4,국제그린에너지엑스포2023
2023,대구,대구국제마라톤대회,1649775696,0,1649775696,4,4,대구국제마라톤대회2023
2023,대구,대구국제뮤지컬페스티벌,2836873652,973478162,1863395490,5,6,대구국제뮤지컬페스티벌2023
2023,대구,파워풀대구페스티벌,1800000000,0,1800000000,5,5,파워풀대구페스티벌2023
2023,대구,대구국제오페라축제,2008676645,1500000000,508676645,10,11,대구국제오페라축제2023
2023,대구,대구사진비엔날레,1721000000,0,1721000000,9,11,대구사진비엔날레2023
2023,대구,대구치맥페스티벌,12420856644,0,12420856644,8,9,대구치맥페스티벌2023
2023,대구,대구 국제 미래자동차엑스포,1743059119,0,1743059119,10,10,대구 국제 미래자동차엑스포2023
2023,대구,2023 국제청소년스포츠축제(ICG),933048830,0,933048830,7,7,2023 국제청소년스포츠축제(ICG)2023
2023,대구,대구정원박람회,1417862000,0,1417862000,10,10,대구정원박람회2023
2023,대구,약령시한방문화축제,20000000,0,20000000,5,5,약령시한방문화축제2023
2023,대구,대구앞산축제(제28회대덕제),359986190,0,359986190,5,5,대구앞산축제(제28회대덕제)2023
2023,대구,금호강 바람소리길 축제,469442320,0,469442320,9,9,금호강 바람소리길 축제2023
2023,대구,수성못 페스티벌,436612280,10000000,426612280,9,9,수성못 페스티벌2023
2023,대구,수성빛예술제,598603900,0,598603900,12,12,수성빛예술제2023
2023,대구,100대 피아노콘서트,628187459,0,628187459,9,9,100대 피아노콘서트2023
2023,대구,달성대구현대미술제,802014210,0,802014210,9,10,달성대구현대미술제2023
2023,인천,인천상륙작전 기념주간 행사,731942910,0,731942910,9,9,인천상륙작전 기념주간 행사2023
2023,인천,인천개항장문화재야행,1052556482,736789541,315766941,8,10,인천개항장문화재야행2023
2023,인천,화도진축제,399814200,199724200,200090000,5,5,화도진축제2023
2023,인천,화도진스케이트장 조성,594200000,0,594200000,12,2,화도진스케이트장 조성2023
2023,인천,소래포구축제,628646970,29315510,599331460,9,9,소래포구축제2023
2023,인천,부평풍물대축제,703710000,200000000,503710000,9,9,부평풍물대축제2023
2023,인천,각종 체육활동 운영지원(성인지예산),309532800,0,309532800,1,12,각종 체육활동 운영지원(성인지예산)2023
2023,광주,광주세계김치축제,1163876000,0,1163876000,11,11,광주세계김치축제2023
2023,광주,광주ACE Fair,1750151936,879002536,871149400,9,9,광주ACE Fair2023
2023,광주,광주디자인비엔날레,3299751870,0,3299751870,9,11,광주디자인비엔날레2023
2023,광주,광주미디어아트 페스티벌,1258100000,0,1258100000,10,10,광주미디어아트 페스티벌2023
2023,광주,세계인권도시포럼,549834540,0,549834540,10,10,세계인권도시포럼2023
2023,광주,광주비엔날레,5000000000,0,5000000000,4,7,광주비엔날레2023
2023,광주,광주프린지페스티벌,1287002554,0,1287002554,3,12,광주프린지페스티벌2023
2023,광주,광주창업페스티벌,1329927342,0,1329927342,11,11,광주창업페스티벌2023
2023,광주,광주문화재야행 동구달빛걸음,341732450,239212715,102519735,6,6,광주문화재야행 동구달빛걸음2023
2023,광주,광주 버스킹 월드컵(전환사업),1074573170,0,1074573170,10,10,광주 버스킹 월드컵(전환사업)2023
2023,광주,문화관광축제 지원(충장축제)(전환사업),2280666834,995705480,1284961354,10,10,문화관광축제 지원(충장축제)(전환사업)2023
2023,광주,영산강 서창들녘 억새축제,372077800,0,372077800,10,10,영산강 서창들녘 억새축제2023
2023,대전,대전사이언스페스티벌,1500000000,0,1500000000,10,10,대전사이언스페스티벌2023
2023,대전,전국대회 유치 및 개최,549326445,0,549326445,1,12,전국대회 유치 및 개최2023
2023,대전,대전 0시 축제,2953289000,0,2953289000,8,8,대전 0시 축제2023
2023,대전,2023 대전 동구동락 축제,687921000,300000000,387921000,10,10,2023 대전 동구동락 축제2023
2023,대전,대전효문화뿌리축제,1192258000,300000000,892258000,10,10,대전효문화뿌리축제2023
2023,대전,2023 대전 서구힐링 아트페스티벌,1097444660,0,1097444660,10,10,2023 대전 서구힐링 아트페스티벌2023
2023,대전,유성국화전시회,767409480,0,767409480,10,11,유성국화전시회2023
2023,대전,유성구 어린이 물놀이장,457359430,0,457359430,7,8,유성구 어린이 물놀이장2023
2023,대전,2023 유성온천문화축제,582248000,0,582248000,5,5,2023 유성온천문화축제2023
2023,대전,대덕거리맥주페스티벌,456500000,0,456500000,10,12,대덕거리맥주페스티벌2023
2023,대전,대덕물빛축제,845601000,0,845601000,4,5,대덕물빛축제2023
2023,울산,서머페스티벌,553390245,0,553390245,8,8,서머페스티벌2023
2023,울산,한글문화예술제,570000000,0,570000000,10,10,한글문화예술제2023
2023,울산,수요열린예술무대 뒤란,602000000,57668130,544331870,3,12,수요열린예술무대 뒤란2023
2023,울산,울산공업축제,1700000000,0,1700000000,6,6,울산공업축제2023
2023,울산,울산 불꽃축제,700000000,0,700000000,6,6,울산 불꽃축제2023
2023,울산,태화강 국제 재즈페스티벌,320000000,0,320000000,5,5,태화강 국제 재즈페스티벌2023
2023,울산,울산마두희축제,650000000,0,650000000,6,6,울산마두희축제2023
2023,울산,울산고래축제,1430703960,250000000,1180703960,5,5,울산고래축제2023
2023,울산,구립교향악단 정기연주회,610786340,0,610786340,1,12,구립교향악단 정기연주회2023
2023,울산,울산조선해양축제,545000000,0,545000000,8,8,울산조선해양축제2023
2023,울산,울산쇠부리축제,599974594,200000000,399974594,5,5,울산쇠부리축제2023
2023,울산,울산옹기축제,879017260,228080000,650937260,5,5,울산옹기축제2023
2023,울산,간절곶해맞이행사,565495600,200000000,365495600,12,1,간절곶해맞이행사2023
2023,울산,울산울주세계산악영화제,2900000000,1000000000,1900000000,10,10,울산울주세계산악영화제2023
2023,울산,영남알프스 트레일러닝 대회,996000000,747000000,249000000,10,10,영남알프스 트레일러닝 대회2023
2023,세종,세종축제,1169405000,0,1169405000,10,10,세종축제2023
2023,세종,세종시민체육대회,600753000,0,600753000,10,10,세종시민체육대회2023
2023,세종,2023세종가든쇼,500000000,0,500000000,5,5,2023세종가든쇼2023
2023,경기,도(道)단위 생활체육대회 개최,846879420,0,846879420,5,9,도(道)단위 생활체육대회 개최2023
2023,경기,경기국제보트쇼,1339975734,0,1339975734,3,3,경기국제보트쇼2023
2023,경기,플레이엑스포,2082059217,0,2082059217,5,5,플레이엑스포2023
2023,경기,대한민국 우수상품 전시회(G-FAIR KOREA),1500000000,0,1500000000,10,10,대한민국 우수상품 전시회(G-FAIR KOREA)2023
2023,경기,DMZ국제다큐멘터리영화제,3187223000,0,3187223000,9,9,DMZ국제다큐멘터리영화제2023
2023,경기,경기정원문화박람회,574901990,0,574901990,10,10,경기정원문화박람회2023
2023,경기,경기국제웹툰페어,642223817,21366000,620857817,10,10,경기국제웹툰페어2023
2023,경기,DMZ 포럼,1076806476,0,1076806476,7,12,DMZ 포럼2023
2023,경기,경기평화광장 운영,1362411202,0,1362411202,1,12,경기평화광장 운영2023
2023,경기,퓨처 쇼 개최,1100000000,0,1100000000,11,11,퓨처 쇼 개최2023
2023,경기,경기 인디뮤직페스티벌,948992610,260454410,688538200,10,10,경기 인디뮤직페스티벌2023
2023,경기,DMZ 콘서트,2146327249,44364290,2101962959,5,11,DMZ 콘서트2023
2023,경기,DMZ 전시,667565790,0,667565790,8,11,DMZ 전시2023
2023,경기,수원화성문화제,1429100306,48259670,1380840636,10,10,수원화성문화제2023
2023,경기,정조대왕 능행차 연시 ,1220397090,276017444,944379646,10,10,정조대왕 능행차 연시 2023
2023,경기,수원 문화재 야행,410776800,170165670,240611130,8,8,수원 문화재 야행2023
2023,경기,수원연극축제,551208210,57208210,494000000,5,5,수원연극축제2023
2023,경기,수원화성 미디어아트쇼,1713217460,864805730,848411730,10,11,수원화성 미디어아트쇼2023
2023,경기,제8회 아시아태평양 도시포럼,662181000,662181000,0,10,10,제8회 아시아태평양 도시포럼2023
2023,경기,2023 FIVB 여자 발리볼네이션리그,384000000,445215000,-61215000,6,7,2023 FIVB 여자 발리볼네이션리그2023
2023,경기,생물서식처 복원사업,448386818,0,448386818,3,12,생물서식처 복원사업2023
2023,경기,경기도 지역대표공연예술제 지원사업(의정부음악극축제),720023000,100023000,620000000,6,6,경기도 지역대표공연예술제 지원사업(의정부음악극축제)2023
2023,경기,경기관광축제지원사업(블랙뮤직페스티벌),346900000,50000000,296900000,9,9,경기관광축제지원사업(블랙뮤직페스티벌)2023
2023,경기,안양시민축제,848301000,0,848301000,9,9,안양시민축제2023
2023,경기,복사골예술제,360000000,0,360000000,5,5,복사골예술제2023
2023,경기,부천국제판타스틱영화제,3300000000,0,3300000000,6,7,부천국제판타스틱영화제2023
2023,경기,부천국제애니메이션페스티벌,1426950771,0,1426950771,10,10,부천국제애니메이션페스티벌2023
2023,경기,부천국제만화축제,680039619,100000000,580039619,9,9,부천국제만화축제2023
2023,경기,국화전시회 행사,371108860,0,371108860,10,11,국화전시회 행사2023
2023,경기,부천 세계비보이 대회,462260000,83348000,378912000,7,7,부천 세계비보이 대회2023
2023,경기,페스티벌 광명,448816760,0,448816760,10,10,페스티벌 광명2023
2023,경기,2023 제11회 경기정원문화박람회,918573910,0,918573910,10,10,2023 제11회 경기정원문화박람회2023
2023,경기,경기문화창조허브 확대 및 구축 운영,345223820,0,345223820,1,12,경기문화창조허브 확대 및 구축 운영2023
2023,경기,안산국제거리극,1070008000,70008000,1000000000,5,5,안산국제거리극2023
2023,경기,안산 김홍도축제,399250000,0,399250000,10,10,안산 김홍도축제2023
2023,경기,안산 김홍도 장사씨름대회,501300100,0,501300100,10,10,안산 김홍도 장사씨름대회2023
2023,경기,프로당구대회 개최,399933000,0,399933000,7,7,프로당구대회 개최2023
2023,경기,고양국제꽃박람회,2774127000,0,2774127000,4,5,고양국제꽃박람회2023
2023,경기,경기도생활체육대축전 대회 지원,1495384770,0,1495384770,9,9,경기도생활체육대축전 대회 지원2023
2023,경기,2023 대한민국 독서대전,857810000,0,857810000,1,12,2023 대한민국 독서대전2023
2023,경기,경기도생활체육대축전 대회 개최 지원(도비),400000000,400000000,0,9,9,경기도생활체육대축전 대회 개최 지원(도비)2023
2023,경기,과천축제,1338400140,0,1338400140,9,9,과천축제2023
2023,경기,남양주 정약용문화제,379595200,70000000,309595200,10,10,남양주 정약용문화제2023
2023,경기,다산아트홀 공연 운영,364107000,111503940,252603060,5,12,다산아트홀 공연 운영2023
2023,경기,남양주시립박물관 기획전시,317619440,0,317619440,3,12,남양주시립박물관 기획전시2023
2023,경기,생활체육대회 개최 및 출전지원,477600000,0,477600000,10,10,생활체육대회 개최 및 출전지원2023
2023,경기,갯골축제,859799150,0,859799150,1,12,갯골축제2023
2023,경기,마을공동체 축제,380176000,0,380176000,3,12,마을공동체 축제2023
2023,경기,주민자치활성화 사업,627372000,0,627372000,1,12,주민자치활성화 사업2023
2023,경기,전국(도단위) 체육대회,472404670,0,472404670,1,12,전국(도단위) 체육대회2023
2023,경기,처인구민 한마음 체육대회,351901560,0,351901560,9,9,처인구민 한마음 체육대회2023
2023,경기,기흥구민 한마음체육대회,434759940,0,434759940,4,4,기흥구민 한마음체육대회2023
2023,경기,협회별 대회 개최,424678050,0,424678050,1,12,협회별 대회 개최2023
2023,경기,파주개성인삼축제,550000000,0,550000000,10,10,파주개성인삼축제2023
2023,경기,파주장단콩축제,662000000,0,662000000,11,11,파주장단콩축제2023
2023,경기,이천쌀문화축제,1481380047,100000000,1381380047,10,10,이천쌀문화축제2023
2023,경기,설봉산별빛축제,455000000,0,455000000,7,8,설봉산별빛축제2023
2023,경기,읍면동체육행사,345800000,0,345800000,4,11,읍면동체육행사2023
2023,경기,안성맞춤 남사당 바우덕이 축제,1935560900,0,1935560900,10,10,안성맞춤 남사당 바우덕이 축제2023
2023,경기,안성시 시민체육대회,449890110,0,449890110,9,9,안성시 시민체육대회2023
2023,경기,정조효문화제,900000000,0,900000000,10,10,정조효문화제2023
2023,경기,예술단체지원사업,620621000,0,620621000,1,12,예술단체지원사업2023
2023,경기,전국 및 국제 규모 스포츠 대회 개최 및 출전,753030000,0,753030000,1,12,전국 및 국제 규모 스포츠 대회 개최 및 출전2023
2023,경기,정조대왕능행차(화성구간),499999890,0,499999890,10,10,정조대왕능행차(화성구간)2023
2023,경기,제13회 화성 뱃놀이 축제,1878619940,0,1878619940,6,6,제13회 화성 뱃놀이 축제2023
2023,경기,남한산성 문화제,573775000,0,573775000,9,9,남한산성 문화제2023
2023,경기,광주왕실도자기축제,585298010,0,585298010,5,5,광주왕실도자기축제2023
2023,경기,양주 회암사지 왕실축제,468181120,0,468181120,5,5,양주 회암사지 왕실축제2023
2023,경기,양주 천만송이 천일홍 축제,444134000,0,444134000,9,9,양주 천만송이 천일홍 축제2023
2023,경기,양주 회암사지 유네스코 등재 기원 콘서트,550000000,0,550000000,5,5,양주 회암사지 유네스코 등재 기원 콘서트2023
2023,경기,체육회 지원,647961030,0,647961030,1,12,체육회 지원2023
2023,경기,여주도자기축제,982075000,118641000,863434000,5,5,여주도자기축제2023
2023,경기,여주오곡나루축제,1036454000,45000000,991454000,10,10,여주오곡나루축제2023
2023,경기,연천전곡리 구석기축제,1780915780,105948000,1674967780,5,5,연천전곡리 구석기축제2023
2023,경기,자라섬 국제재즈페스티벌,1386840049,0,1386840049,10,10,자라섬 국제재즈페스티벌2023
2023,경기,자라섬 꽃 축제(가을),1141003860,0,1141003860,1,12,자라섬 꽃 축제(가을)2023
2023,경기,양평 용문산 산나물 축제,577264660,0,577264660,4,4,양평 용문산 산나물 축제2023
2023,경기,양평군민의날 체육대회,516097230,0,516097230,9,9,양평군민의날 체육대회2023
2023,강원,평창대관령음악제,975812859,0,975812859,1,12,평창대관령음악제2023
2023,강원,Tour de DMZ 국제자전거 대회,637619060,0,637619060,9,9,Tour de DMZ 국제자전거 대회2023
2023,강원,2023년 강원도농수특산물진품센터 운영,532583191,0,532583191,1,12,2023년 강원도농수특산물진품센터 운영2023
2023,강원,춘천마임축제,637274368,45000000,592274368,5,6,춘천마임축제2023
2023,강원,춘천인형극제,659011254,129759316,529251938,8,12,춘천인형극제2023
2023,강원,춘천향토음식축제,564000842,0,564000842,6,6,춘천향토음식축제2023
2023,강원,장난감축제(토이페스티벌),315000000,30000000,285000000,11,11,장난감축제(토이페스티벌)2023
2023,강원,춘천연극제,419824740,130000000,289824740,7,10,춘천연극제2023
2023,강원,온세대 합창페스티벌,531184958,0,531184958,8,9,온세대 합창페스티벌2023
2023,강원,손흥민 국제 유소년 친선 축구대회,339469170,0,339469170,6,6,손흥민 국제 유소년 친선 축구대회2023
2023,강원,2023 춘천코리아오픈국제태권도대회,1363161968,321458102,1041703866,8,8,2023 춘천코리아오픈국제태권도대회2023
2023,강원,2023 춘천국제레저대회,1100695991,38800000,1061895991,3,12,2023 춘천국제레저대회2023
2023,강원,2023 강원․춘천 세계태권도문화축제,2590210701,26780900,2563429801,8,8,2023 강원․춘천 세계태권도문화축제2023
2023,강원,원주 댄싱카니발,1246267030,0,1246267030,9,9,원주 댄싱카니발2023
2023,강원,원주만두축제,301211040,0,301211040,10,10,원주만두축제2023
2023,강원,원주 MMA 스포츠 페스티벌,599959464,0,599959464,6,12,원주 MMA 스포츠 페스티벌2023
2023,강원,강릉 단오제,1694523210,369652580,1324870630,5,6,강릉 단오제2023
2023,강원,경포썸머페스티벌,360000000,0,360000000,7,8,경포썸머페스티벌2023
2023,강원,강릉관광브랜드공연(관광거점도시),1417707480,921509862,496197618,5,6,강릉관광브랜드공연(관광거점도시)2023
2023,강원,미디어퍼포먼스(관광거점도시),985460000,640549000,344911000,5,6,미디어퍼포먼스(관광거점도시)2023
2023,강원,2023 믹스더블 및 시니어컬링선수권 대회,339557710,223773915,115783795,4,4,2023 믹스더블 및 시니어컬링선수권 대회2023
2023,강원,제58회 강원도민체육대회 및 제16회 강원특별자치도 장애인생활체육대회,1422145040,0,1422145040,6,6,제58회 강원도민체육대회 및 제16회 강원특별자치도 장애인생활체육대회2023
2023,강원,향교서원 문화재 활용사업,438152470,445000000,-6847530,1,12,향교서원 문화재 활용사업2023
2023,강원,문화체육장관기 전국남녀중고태권도대회,370480000,0,370480000,7,8,문화체육장관기 전국남녀중고태권도대회2023
2023,강원,전국추계대학축구연맹전,428289290,0,428289290,8,8,전국추계대학축구연맹전2023
2023,강원,"전국 1,2학년 전국대학축구연맹전",316300852,0,316300852,7,7,"전국 1,2학년 전국대학축구연맹전2023"
2023,강원,설악문화제,775000000,0,775000000,10,10,설악문화제2023
2023,강원,실향민문화축제,650000000,0,650000000,6,6,실향민문화축제2023
2023,강원,삼척맹방유채꽃축제,300000000,0,300000000,4,4,삼척맹방유채꽃축제2023
2023,강원,삼척 황영조 국제마라톤대회,350000000,0,350000000,5,5,삼척 황영조 국제마라톤대회2023
2023,강원,장미축제,400000000,0,400000000,5,5,장미축제2023
2023,강원,삼척동해왕이사부축제,417835470,0,417835470,10,10,삼척동해왕이사부축제2023
2023,강원,홍천강 별빛음악맥주축제,1099958480,9240000,1090718480,8,8,홍천강 별빛음악맥주축제2023
2023,강원,홍천강 꽁꽁축제,1990901760,417116500,1573785260,1,1,홍천강 꽁꽁축제2023
2023,강원,강원 홍천 인삼·한우 명품축제,479039270,2838000,476201270,10,10,강원 홍천 인삼·한우 명품축제2023
2023,강원,읍면 화합의 한마당,393567210,0,393567210,3,11,읍면 화합의 한마당2023
2023,강원,지역문화 활력촉진 사업,868000000,0,868000000,1,12,지역문화 활력촉진 사업2023
2023,강원,평생학습축제,0,0,0,10,10,평생학습축제2023
2023,강원,동강국제사진제,637762000,0,637762000,7,9,동강국제사진제2023
2023,강원,단종문화제,1147544000,145000000,1002544000,4,4,단종문화제2023
2023,강원,김삿갓문화제,554281000,0,554281000,9,9,김삿갓문화제2023
2023,강원,"대한민국 아리랑 대축제, 정선아리랑제",1808640000,0,1808640000,9,9,"대한민국 아리랑 대축제, 정선아리랑제2023"
2023,강원,전국및도단위체육대회유치,1038745000,0,1038745000,1,12,전국및도단위체육대회유치2023
2023,강원,농특산물 마케팅 활성화,471006022,0,471006022,1,12,농특산물 마케팅 활성화2023
2023,강원,철원화강 다슬기축제,1112682000,40643920,1072038080,8,8,철원화강 다슬기축제2023
2023,강원,태봉제,24716000,0,24716000,10,10,태봉제2023
2023,강원,한탄강 얼음트레킹행사,411185590,0,411185590,1,1,한탄강 얼음트레킹행사2023
2023,강원,DMZ 피스트레인 뮤직페스티벌,495539221,0,495539221,9,9,DMZ 피스트레인 뮤직페스티벌2023
2023,강원,철원 한탄강 물윗길 트레킹,326394834,0,326394834,10,4,철원 한탄강 물윗길 트레킹2023
2023,강원,고석정 꽃밭 행사,1481388610,0,1481388610,5,10,고석정 꽃밭 행사2023
2023,강원,화천 토마토 축제,575040090,0,575040090,8,8,화천 토마토 축제2023
2023,강원,얼음나라화천 산천어축제,3261309262,0,3261309262,1,1,얼음나라화천 산천어축제2023
2023,강원,선등문화이벤트운영,1327562510,0,1327562510,12,2,선등문화이벤트운영2023
2023,강원,곰취축제,593000000,0,593000000,5,5,곰취축제2023
2023,강원,배꼽축제,594000000,0,594000000,9,9,배꼽축제2023
2023,강원,제31회 강원도민생활체육대회,961365390,0,961365390,9,9,제31회 강원도민생활체육대회2023
2023,강원,합강문화제,333893180,0,333893180,9,12,합강문화제2023
2023,강원,고성명태축제,560000000,30000000,530000000,10,10,고성명태축제2023
2023,강원,2023 강원도소년체육대회,529908910,0,529908910,4,4,2023 강원도소년체육대회2023
2023,강원,양양 송이 축제,530117680,0,530117680,10,10,양양 송이 축제2023
2023,강원,양양 연어 축제,530117680,0,530117680,10,10,양양 연어 축제2023
2023,강원,양양문화제,555363360,0,555363360,6,6,양양문화제2023
2023,강원,양양 강변 전국마라톤대회 겸 전국 중고교 마라톤대회,300000000,0,300000000,10,10,양양 강변 전국마라톤대회 겸 전국 중고교 마라톤대회2023
2023,충북,솔라페스티벌,540000000,0,540000000,9,9,솔라페스티벌2023
2023,충북,오송화장품뷰티산업엑스포,2673693189,0,2673693189,10,10,오송화장품뷰티산업엑스포2023
2023,충북,우륵문화제,500000000,0,500000000,9,9,우륵문화제2023
2023,충북,통합마케팅활성화,0,0,0,1,12,통합마케팅활성화2023
2023,충북,충주 다이브 페스티벌,1164697770,0,1164697770,6,6,충주 다이브 페스티벌2023
2023,충북,제천국제음악영화제,2490000000,0,2490000000,8,8,제천국제음악영화제2023
2023,충북,추계 한국중등(U-15)축구연맹전,449898243,0,449898243,8,8,추계 한국중등(U-15)축구연맹전2023
2023,충북,제천한방바이오박람회,1490322260,0,1490322260,9,10,제천한방바이오박람회2023
2023,충북,의림지 농경문화예술제,380000000,0,380000000,10,10,의림지 농경문화예술제2023
2023,충북,청원생명축제,2812029850,0,2812029850,10,10,청원생명축제2023
2023,충북,(청주)청주국제공예비엔날레,6272363370,0,6272363370,9,10,(청주)청주국제공예비엔날레2023
2023,충북,세종대왕과 초정약수 축제,930800000,0,930800000,10,10,세종대왕과 초정약수 축제2023
2023,충북,청주문화재야행,489018100,0,489018100,8,8,청주문화재야행2023
2023,충북,보은대추축제,1190000000,0,1190000000,10,10,보은대추축제2023
2023,충북,속리산신화여행축제,407208100,0,407208100,6,6,속리산신화여행축제2023
2023,충북,보은 회인 문화재 야행,395000000,0,395000000,9,9,보은 회인 문화재 야행2023
2023,충북,지용제,450290000,25000000,425290000,5,11,지용제2023
2023,충북,옥천묘목축제,443550000,0,443550000,3,4,옥천묘목축제2023
2023,충북,전국규모 체육대회 개최지원,319385300,0,319385300,1,11,전국규모 체육대회 개최지원2023
2023,충북,영동난계국악축제,1099199780,0,1099199780,10,10,영동난계국악축제2023
2023,충북,영동포도축제,945994000,0,945994000,8,8,영동포도축제2023
2023,충북,대한민국와인축제,454755000,0,454755000,10,10,대한민국와인축제2023
2023,충북,영동 곶감 축제,446633510,0,446633510,1,1,영동 곶감 축제2023
2023,충북,제62회 충북도민체육대회 개최 지원(보조),459646790,0,459646790,5,5,제62회 충북도민체육대회 개최 지원(보조)2023
2023,충북,생거진천 문화축제,616600080,0,616600080,10,10,생거진천 문화축제2023
2023,충북,괴산고추축제,1140000000,0,1140000000,8,9,괴산고추축제2023
2023,충북,괴산김장축제,499235590,0,499235590,11,11,괴산김장축제2023
2023,충북,설성문화제,418426270,0,418426270,9,12,설성문화제2023
2023,충북,음성명작페스티벌,696003120,0,696003120,9,9,음성명작페스티벌2023
2023,충북,문화관광축제 지원사업(품바축제),1014938760,0,1014938760,4,7,문화관광축제 지원사업(품바축제)2023
2023,충북,소백산철쭉제,580000000,0,580000000,5,6,소백산철쭉제2023
2023,충북,온달문화축제,615000000,0,615000000,10,10,온달문화축제2023
2023,충북,증평인삼골축제,491163840,15000000,476163840,10,10,증평인삼골축제2023
2023,충남,백제문화제,1655862650,0,1655862650,9,10,백제문화제2023
2023,충남,내포신도시 순환버스 개통 행사,1631504600,0,1631504600,2,2,내포신도시 순환버스 개통 행사2023
2023,충남,해외투자유치설명회,847702312,0,847702312,10,11,해외투자유치설명회2023
2023,충남,천안흥타령춤축제,2906180089,0,2906180089,10,10,천안흥타령춤축제2023
2023,충남,천안시민체육대회,988810928,0,988810928,10,10,천안시민체육대회2023
2023,충남,K리그 유스 챔피언십 축구대회,370000000,0,370000000,7,8,K리그 유스 챔피언십 축구대회2023
2023,충남,전국노인체육대회,794718160,0,794718160,9,9,전국노인체육대회2023
2023,충남,도시재창조 한마당,806000000,0,806000000,9,9,도시재창조 한마당2023
2023,충남,천안 K-컬처박람회,2963834000,0,2963834000,8,8,천안 K-컬처박람회2023
2023,충남,고마나루전국향토연극제,400000000,200000000,200000000,9,10,고마나루전국향토연극제2023
2023,충남,백제문화제,5662479500,0,5662479500,9,10,백제문화제2023
2023,충남,석장리 구석기 축제,1022123400,0,1022123400,5,5,석장리 구석기 축제2023
2023,충남,공주 문화재 야행,384756800,0,384756800,9,9,공주 문화재 야행2023
2023,충남,세계유산 활용콘텐츠 구축(미디어아트),1732675220,0,1732675220,9,10,세계유산 활용콘텐츠 구축(미디어아트)2023
2023,충남,세계유산 활용사업,484864840,0,484864840,3,12,세계유산 활용사업2023
2023,충남,세계유산 홍보사업,496566740,0,496566740,2,12,세계유산 홍보사업2023
2023,충남,보령머드축제,4578328000,459537000,4118791000,7,8,보령머드축제2023
2023,충남,2023 보령.AMC 모터페스티벌,993412670,0,993412670,5,5,2023 보령.AMC 모터페스티벌2023
2023,충남,아시안컵 보령국제요트대회,999950000,649967500,349982500,7,7,아시안컵 보령국제요트대회2023
2023,충남,시민을 위한 기획공연,582726000,0,582726000,1,12,시민을 위한 기획공연2023
2023,충남,충청남도 장애인체육대회 참가,328283220,0,328283220,9,9,충청남도 장애인체육대회 참가2023
2023,충남,도민체전 참가,565019332,0,565019332,9,9,도민체전 참가2023
2023,충남,생활체육관련 행사지원,834700000,0,834700000,10,10,생활체육관련 행사지원2023
2023,충남,야외 스케이트장 조성,205874910,0,205874910,12,12,야외 스케이트장 조성2023
2023,충남,보령스포츠파크 운영,138502043,0,138502043,1,12,보령스포츠파크 운영2023
2023,충남,성웅이순신축제,1348507060,0,1348507060,4,4,성웅이순신축제2023
2023,충남,아산 문화유산 야행,315000000,0,315000000,6,6,아산 문화유산 야행2023
2023,충남,순국제전,708922800,0,708922800,11,11,순국제전2023
2023,충남,2023 대한민국 온천산업박람회,800000000,0,800000000,10,10,2023 대한민국 온천산업박람회2023
2023,충남,서산해미읍성축제,1643717000,0,1643717000,10,10,서산해미읍성축제2023
2023,충남,읍면동체육대회,615292132,0,615292132,9,12,읍면동체육대회2023
2023,충남,강경젓갈축제,1178086190,0,1178086190,10,10,강경젓갈축제2023
2023,충남,논산딸기축제,1025046100,0,1025046100,3,3,논산딸기축제2023
2023,충남,계룡 軍 문화축제,2642465240,0,2642465240,10,10,계룡 軍 문화축제2023
2023,충남,기지시줄다리기 민속축제,537750000,0,537750000,4,4,기지시줄다리기 민속축제2023
2023,충남,금산인삼축제,3500000000,0,3500000000,10,10,금산인삼축제2023
2023,충남,금산삼계탕축제,1026500000,26500000,1000000000,7,7,금산삼계탕축제2023
2023,충남,백제고도부여국화축제,612282000,0,612282000,10,11,백제고도부여국화축제2023
2023,충남,문화재야행,695985000,0,695985000,9,9,문화재야행2023
