그룹명,구분명,구분값,index
비축제기간,축제지 집중률,0.5568611170808815,양양송이축제2023
축제기간,외부방문자 유입,0.8204475160990983,양양송이축제2022
축제기간,현지인방문자 유입,0.8823886026068506,양양송이축제2022
축제기간,내비게이션 검색량,0.6759002770083102,양양송이축제2022
축제기간,관광소비,0.6541939697980764,양양송이축제2022
축제기간,축제지 집중률,0.7876349351436204,양양송이축제2022
비축제기간,외부방문자 유입,0.5231981517940776,양양송이축제2022
비축제기간,현지인방문자 유입,0.8083383853693038,양양송이축제2022
비축제기간,내비게이션 검색량,0.4219182825484764,양양송이축제2022
비축제기간,관광소비,0.4951254966560479,양양송이축제2022
비축제기간,축제지 집중률,0.6436743483233682,양양송이축제2022
축제기간,외부방문자 유입,0.4732379858414593,양양송이축제2019
축제기간,현지인방문자 유입,0.8124380083316802,양양송이축제2019
축제기간,내비게이션 검색량,0.399443793911007,양양송이축제2019
축제기간,관광소비,0.4349306608834605,양양송이축제2019
축제기간,축제지 집중률,0.8184978208403898,양양송이축제2019
비축제기간,외부방문자 유입,0.3281937872223541,양양송이축제2019
비축제기간,현지인방문자 유입,0.6965321860741917,양양송이축제2019
비축제기간,내비게이션 검색량,0.3693098653395784,양양송이축제2019
비축제기간,관광소비,0.3900127365022789,양양송이축제2019
비축제기간,축제지 집중률,0.5889548990824167,양양송이축제2019
축제기간,외부방문자 유입,0.4452181200042019,양양송이축제2018
축제기간,현지인방문자 유입,0.8427679094280695,양양송이축제2018
축제기간,내비게이션 검색량,0.3199326851159312,양양송이축제2018
축제기간,관광소비,0.4494893214072258,양양송이축제2018
축제기간,축제지 집중률,0.9281797578077268,양양송이축제2018
비축제기간,외부방문자 유입,0.2894870980680527,양양송이축제2018
비축제기간,현지인방문자 유입,0.7469500292797189,양양송이축제2018
비축제기간,내비게이션 검색량,0.3135050486163052,양양송이축제2018
비축제기간,관광소비,0.4155142526037918,양양송이축제2018
비축제기간,축제지 집중률,0.5342131449522194,양양송이축제2018
축제기간,외부방문자 유입,0.8292337345729612,여주오곡나루축제2023
축제기간,현지인방문자 유입,0.9775454897406116,여주오곡나루축제2023
축제기간,내비게이션 검색량,0.7767025089605735,여주오곡나루축제2023
축제기간,관광소비,0.8409611493746104,여주오곡나루축제2023
축제기간,축제지 집중률,0.9580232624189954,여주오곡나루축제2023
비축제기간,외부방문자 유입,0.4971033130269686,여주오곡나루축제2023
비축제기간,현지인방문자 유입,0.7442250612982321,여주오곡나루축제2023
비축제기간,내비게이션 검색량,0.4030465949820788,여주오곡나루축제2023
비축제기간,관광소비,0.6731278520369748,여주오곡나루축제2023
비축제기간,축제지 집중률,0.603783439422873,여주오곡나루축제2023
축제기간,외부방문자 유입,0.8432801787382012,여주오곡나루축제2022
축제기간,현지인방문자 유입,0.9685925507369214,여주오곡나루축제2022
축제기간,내비게이션 검색량,0.8088130774697938,여주오곡나루축제2022
축제기간,관광소비,0.8189101674884014,여주오곡나루축제2022
축제기간,축제지 집중률,0.8852631564621497,여주오곡나루축제2022
비축제기간,외부방문자 유입,0.5311330440106046,여주오곡나루축제2022
비축제기간,현지인방문자 유입,0.7834086735414607,여주오곡나루축제2022
비축제기간,내비게이션 검색량,0.564565565031983,여주오곡나루축제2022
비축제기간,관광소비,0.7737550524722039,여주오곡나루축제2022
비축제기간,축제지 집중률,0.5916990913866031,여주오곡나루축제2022
축제기간,외부방문자 유입,0.0,여주오곡나루축제2019
축제기간,현지인방문자 유입,0.0,여주오곡나루축제2019
축제기간,내비게이션 검색량,0.0,여주오곡나루축제2019
축제기간,관광소비,0.0,여주오곡나루축제2019
축제기간,축제지 집중률,0.0,여주오곡나루축제2019
비축제기간,외부방문자 유입,0.0,여주오곡나루축제2019
비축제기간,현지인방문자 유입,0.0,여주오곡나루축제2019
비축제기간,내비게이션 검색량,0.0,여주오곡나루축제2019
비축제기간,관광소비,0.0,여주오곡나루축제2019
비축제기간,축제지 집중률,0.0,여주오곡나루축제2019
축제기간,외부방문자 유입,0.7413041306044005,여주오곡나루축제2018
축제기간,현지인방문자 유입,0.9161844315848424,여주오곡나루축제2018
축제기간,내비게이션 검색량,0.5307017543859649,여주오곡나루축제2018
축제기간,관광소비,0.5342691812322689,여주오곡나루축제2018
축제기간,축제지 집중률,0.8296352715375225,여주오곡나루축제2018
비축제기간,외부방문자 유입,0.4704409004033021,여주오곡나루축제2018
비축제기간,현지인방문자 유입,0.7564246157675316,여주오곡나루축제2018
비축제기간,내비게이션 검색량,0.3460719814241486,여주오곡나루축제2018
비축제기간,관광소비,0.5748065769683781,여주오곡나루축제2018
비축제기간,축제지 집중률,0.5766532099685208,여주오곡나루축제2018
축제기간,외부방문자 유입,0.6430412493906593,연천구석기축제2023
축제기간,현지인방문자 유입,0.846961420279959,연천구석기축제2023
축제기간,내비게이션 검색량,0.5206401766004415,연천구석기축제2023
축제기간,관광소비,0.68697339116706,연천구석기축제2023
축제기간,축제지 집중률,0.9765036503972632,연천구석기축제2023
비축제기간,외부방문자 유입,0.4500562933088433,연천구석기축제2023
비축제기간,현지인방문자 유입,0.7853362922499146,연천구석기축제2023
비축제기간,내비게이션 검색량,0.3904801324503311,연천구석기축제2023
비축제기간,관광소비,0.6888689896438163,연천구석기축제2023
비축제기간,축제지 집중률,0.7986741405900392,연천구석기축제2023
축제기간,외부방문자 유입,0.6148198698143205,연천구석기축제2022
축제기간,현지인방문자 유입,0.869180470793374,연천구석기축제2022
축제기간,내비게이션 검색량,0.6270824434002563,연천구석기축제2022
축제기간,관광소비,0.74874324379339,연천구석기축제2022
축제기간,축제지 집중률,0.8972010017184046,연천구석기축제2022
비축제기간,외부방문자 유입,0.534732761674697,연천구석기축제2022
비축제기간,현지인방문자 유입,0.8379958587619878,연천구석기축제2022
비축제기간,내비게이션 검색량,0.4599663605296881,연천구석기축제2022
비축제기간,관광소비,0.7294087885166639,연천구석기축제2022
비축제기간,축제지 집중률,0.7797935767232891,연천구석기축제2022
축제기간,외부방문자 유입,0.702198254849425,연천구석기축제2019
축제기간,현지인방문자 유입,0.86615,연천구석기축제2019
축제기간,내비게이션 검색량,0.6803010471204188,연천구석기축제2019
축제기간,관광소비,0.8870265697920294,연천구석기축제2019
축제기간,축제지 집중률,0.9211071703282248,연천구석기축제2019
비축제기간,외부방문자 유입,0.3272974540754821,연천구석기축제2019
비축제기간,현지인방문자 유입,0.78585625,연천구석기축제2019
비축제기간,내비게이션 검색량,0.2829270287958115,연천구석기축제2019
비축제기간,관광소비,0.7261180342162207,연천구석기축제2019
비축제기간,축제지 집중률,0.6928112370749567,연천구석기축제2019
축제기간,외부방문자 유입,0.7082764358253485,연천구석기축제2018
축제기간,현지인방문자 유입,0.8913288288288288,연천구석기축제2018
축제기간,내비게이션 검색량,0.6019121236777868,연천구석기축제2018
축제기간,관광소비,0.7649298855342385,연천구석기축제2018
축제기간,축제지 집중률,0.8881080481065257,연천구석기축제2018
비축제기간,외부방문자 유입,0.3348763794059709,연천구석기축제2018
비축제기간,현지인방문자 유입,0.8033310298935299,연천구석기축제2018
비축제기간,내비게이션 검색량,0.2821653783563873,연천구석기축제2018
비축제기간,관광소비,0.6562054097525061,연천구석기축제2018
비축제기간,축제지 집중률,0.7132441995646474,연천구석기축제2018
축제기간,외부방문자 유입,0.5576646449269932,영덕대게축제2023
축제기간,현지인방문자 유입,0.9173597359735974,영덕대게축제2023
축제기간,내비게이션 검색량,0.5945334419404471,영덕대게축제2023
축제기간,관광소비,0.686386562093899,영덕대게축제2023
축제기간,축제지 집중률,0.9295525801643169,영덕대게축제2023
비축제기간,외부방문자 유입,0.3288871565278188,영덕대게축제2023
비축제기간,현지인방문자 유입,0.7088448844884488,영덕대게축제2023
비축제기간,내비게이션 검색량,0.3392840981084261,영덕대게축제2023
비축제기간,관광소비,0.5215443602860023,영덕대게축제2023
비축제기간,축제지 집중률,0.7671873091711959,영덕대게축제2023
축제기간,외부방문자 유입,0.0,영덕대게축제2022
축제기간,현지인방문자 유입,0.0,영덕대게축제2022
축제기간,내비게이션 검색량,0.0,영덕대게축제2022
축제기간,관광소비,0.0,영덕대게축제2022
축제기간,축제지 집중률,0.0,영덕대게축제2022
비축제기간,외부방문자 유입,0.0,영덕대게축제2022
비축제기간,현지인방문자 유입,0.0,영덕대게축제2022
비축제기간,내비게이션 검색량,0.0,영덕대게축제2022
비축제기간,관광소비,0.0,영덕대게축제2022
비축제기간,축제지 집중률,0.0,영덕대게축제2022
축제기간,외부방문자 유입,0.3046009266335499,영덕대게축제2019
축제기간,현지인방문자 유입,0.875,영덕대게축제2019
축제기간,내비게이션 검색량,0.2448979591836734,영덕대게축제2019
축제기간,관광소비,0.464157189842416,영덕대게축제2019
축제기간,축제지 집중률,0.8217314143184316,영덕대게축제2019
비축제기간,외부방문자 유입,0.2907746873407846,영덕대게축제2019
비축제기간,현지인방문자 유입,0.6680269500438212,영덕대게축제2019
비축제기간,내비게이션 검색량,0.2468436527153234,영덕대게축제2019
비축제기간,관광소비,0.4387523792156057,영덕대게축제2019
비축제기간,축제지 집중률,0.768115079278823,영덕대게축제2019
축제기간,외부방문자 유입,0.315686754935683,영덕대게축제2018
축제기간,현지인방문자 유입,0.8676470588235294,영덕대게축제2018
축제기간,내비게이션 검색량,0.2664259927797834,영덕대게축제2018
축제기간,관광소비,0.5053910540253407,영덕대게축제2018
축제기간,축제지 집중률,0.9259824566123168,영덕대게축제2018
비축제기간,외부방문자 유입,0.2372964472506243,영덕대게축제2018
비축제기간,현지인방문자 유입,0.6672046867527499,영덕대게축제2018
비축제기간,내비게이션 검색량,0.1928023465703971,영덕대게축제2018
비축제기간,관광소비,0.4135381935367073,영덕대게축제2018
비축제기간,축제지 집중률,0.8129051783113221,영덕대게축제2018
축제기간,외부방문자 유입,0.4911630067335154,영도다리축제2023
축제기간,현지인방문자 유입,0.9093759799310128,영도다리축제2023
축제기간,내비게이션 검색량,0.6588429071443278,영도다리축제2023
축제기간,관광소비,0.593919335883538,영도다리축제2023
축제기간,축제지 집중률,0.8236917075894137,영도다리축제2023
비축제기간,외부방문자 유입,0.4722603522044174,영도다리축제2023
비축제기간,현지인방문자 유입,0.7941752900595798,영도다리축제2023
비축제기간,내비게이션 검색량,0.4993565987234919,영도다리축제2023
비축제기간,관광소비,0.5761429467741297,영도다리축제2023
비축제기간,축제지 집중률,0.76238338989365,영도다리축제2023
축제기간,외부방문자 유입,0.5820372305251054,영도다리축제2022
축제기간,현지인방문자 유입,0.8502594867399895,영도다리축제2022
축제기간,내비게이션 검색량,0.6567015445939213,영도다리축제2022
축제기간,관광소비,0.6721457927027822,영도다리축제2022
축제기간,축제지 집중률,0.7283336414094415,영도다리축제2022
비축제기간,외부방문자 유입,0.5684987848735518,영도다리축제2022
비축제기간,현지인방문자 유입,0.765378755415893,영도다리축제2022
비축제기간,내비게이션 검색량,0.5440022421524664,영도다리축제2022
비축제기간,관광소비,0.6948377847576346,영도다리축제2022
비축제기간,축제지 집중률,0.6800856294120351,영도다리축제2022
축제기간,외부방문자 유입,0.4316667119166469,영도다리축제2019
축제기간,현지인방문자 유입,0.7414271122136291,영도다리축제2019
축제기간,내비게이션 검색량,0.2227005870841487,영도다리축제2019
축제기간,관광소비,0.6901298528252453,영도다리축제2019
축제기간,축제지 집중률,0.4947346002607278,영도다리축제2019
비축제기간,외부방문자 유입,0.5157562047419394,영도다리축제2019
비축제기간,현지인방문자 유입,0.7388917262512769,영도다리축제2019
비축제기간,내비게이션 검색량,0.2320776255707762,영도다리축제2019
비축제기간,관광소비,0.6641159411828117,영도다리축제2019
비축제기간,축제지 집중률,0.561300329411312,영도다리축제2019
축제기간,외부방문자 유입,0.570575216130724,영도다리축제2018
축제기간,현지인방문자 유입,0.8355047891010768,영도다리축제2018
축제기간,내비게이션 검색량,0.3650793650793651,영도다리축제2018
축제기간,관광소비,0.6155332488273286,영도다리축제2018
축제기간,축제지 집중률,0.7180491971586271,영도다리축제2018
비축제기간,외부방문자 유입,0.5729331932592943,영도다리축제2018
비축제기간,현지인방문자 유입,0.7530563983580225,영도다리축제2018
비축제기간,내비게이션 검색량,0.3630952380952381,영도다리축제2018
비축제기간,관광소비,0.6232635173594883,영도다리축제2018
비축제기간,축제지 집중률,0.7125456597511635,영도다리축제2018
축제기간,외부방문자 유입,0.4759303833187805,영동난계국악축제2023
축제기간,현지인방문자 유입,0.9151958943547378,영동난계국악축제2023
축제기간,내비게이션 검색량,0.3444413716814159,영동난계국악축제2023
축제기간,관광소비,0.7161408986337133,영동난계국악축제2023
축제기간,축제지 집중률,0.8383130346704667,영동난계국악축제2023
비축제기간,외부방문자 유입,0.3808364048825697,영동난계국악축제2023
비축제기간,현지인방문자 유입,0.7879075916885718,영동난계국악축제2023
비축제기간,내비게이션 검색량,0.224263689159292,영동난계국악축제2023
비축제기간,관광소비,0.636046258989428,영동난계국악축제2023
비축제기간,축제지 집중률,0.6527807299728956,영동난계국악축제2023
축제기간,외부방문자 유입,0.5356580489876575,영동난계국악축제2022
축제기간,현지인방문자 유입,0.9075573979591836,영동난계국악축제2022
축제기간,내비게이션 검색량,0.6100823045267489,영동난계국악축제2022
축제기간,관광소비,0.6368002655568784,영동난계국악축제2022
축제기간,축제지 집중률,0.8766000480920542,영동난계국악축제2022
비축제기간,외부방문자 유입,0.4282350188744808,영동난계국악축제2022
비축제기간,현지인방문자 유입,0.8219706632653061,영동난계국악축제2022
비축제기간,내비게이션 검색량,0.4106652949245541,영동난계국악축제2022
비축제기간,관광소비,0.5968862919719908,영동난계국악축제2022
비축제기간,축제지 집중률,0.7059727022457617,영동난계국악축제2022
축제기간,외부방문자 유입,0.432850278983261,영동난계국악축제2019
축제기간,현지인방문자 유입,0.8631740614334471,영동난계국악축제2019
축제기간,내비게이션 검색량,0.393048128342246,영동난계국악축제2019
축제기간,관광소비,0.5745556437203794,영동난계국악축제2019
축제기간,축제지 집중률,0.7997054957707284,영동난계국악축제2019
비축제기간,외부방문자 유입,0.3386348343489635,영동난계국악축제2019
비축제기간,현지인방문자 유입,0.7816552901023891,영동난계국악축제2019
비축제기간,내비게이션 검색량,0.3075423351158645,영동난계국악축제2019
비축제기간,관광소비,0.5691741051798378,영동난계국악축제2019
비축제기간,축제지 집중률,0.6415232202514072,영동난계국악축제2019
축제기간,외부방문자 유입,0.4337387778743122,영동난계국악축제2018
축제기간,현지인방문자 유입,0.9358432036097012,영동난계국악축제2018
축제기간,내비게이션 검색량,0.4900662251655629,영동난계국악축제2018
축제기간,관광소비,0.5754279130160833,영동난계국악축제2018
축제기간,축제지 집중률,0.7874710698586161,영동난계국악축제2018
비축제기간,외부방문자 유입,0.3026992228979631,영동난계국악축제2018
비축제기간,현지인방문자 유입,0.8266620840383531,영동난계국악축제2018
비축제기간,내비게이션 검색량,0.3231581125827814,영동난계국악축제2018
비축제기간,관광소비,0.5653382008865526,영동난계국악축제2018
비축제기간,축제지 집중률,0.6046211575291996,영동난계국악축제2018
축제기간,외부방문자 유입,0.7266878626537595,영산강서창들녘억새축제2023
축제기간,현지인방문자 유입,0.8703053547720903,영산강서창들녘억새축제2023
축제기간,내비게이션 검색량,0.6903584672435105,영산강서창들녘억새축제2023
축제기간,관광소비,0.6432805207142636,영산강서창들녘억새축제2023
축제기간,축제지 집중률,0.8763588356062794,영산강서창들녘억새축제2023
비축제기간,외부방문자 유입,0.6903120914040896,영산강서창들녘억새축제2023
비축제기간,현지인방문자 유입,0.8034260215370999,영산강서창들녘억새축제2023
비축제기간,내비게이션 검색량,0.5876236093943139,영산강서창들녘억새축제2023
비축제기간,관광소비,0.6680140279654164,영산강서창들녘억새축제2023
비축제기간,축제지 집중률,0.8164306971270332,영산강서창들녘억새축제2023
축제기간,외부방문자 유입,0.6499442020448397,영산강서창들녘억새축제2022
축제기간,현지인방문자 유입,0.786344238975818,영산강서창들녘억새축제2022
축제기간,내비게이션 검색량,0.7284625579854208,영산강서창들녘억새축제2022
축제기간,관광소비,0.7417346540054679,영산강서창들녘억새축제2022
축제기간,축제지 집중률,0.7081244245437956,영산강서창들녘억새축제2022
비축제기간,외부방문자 유입,0.6267095524027163,영산강서창들녘억새축제2022
비축제기간,현지인방문자 유입,0.7747155049786629,영산강서창들녘억새축제2022
비축제기간,내비게이션 검색량,0.6180003313452618,영산강서창들녘억새축제2022
비축제기간,관광소비,0.6741556458296573,영산강서창들녘억새축제2022
비축제기간,축제지 집중률,0.6949636365940832,영산강서창들녘억새축제2022
축제기간,외부방문자 유입,0.745064360538851,영산강서창들녘억새축제2019
축제기간,현지인방문자 유입,0.9130837657524092,영산강서창들녘억새축제2019
축제기간,내비게이션 검색량,0.7452934662236987,영산강서창들녘억새축제2019
축제기간,관광소비,0.7070815824303234,영산강서창들녘억새축제2019
축제기간,축제지 집중률,0.873478150088617,영산강서창들녘억새축제2019
비축제기간,외부방문자 유입,0.6421994261310112,영산강서창들녘억새축제2019
비축제기간,현지인방문자 유입,0.7858135656041513,영산강서창들녘억새축제2019
비축제기간,내비게이션 검색량,0.6367201919527501,영산강서창들녘억새축제2019
비축제기간,관광소비,0.6524626774901221,영산강서창들녘억새축제2019
비축제기간,축제지 집중률,0.7494556457254624,영산강서창들녘억새축제2019
축제기간,외부방문자 유입,0.7334642127835546,영산강서창들녘억새축제2018
축제기간,현지인방문자 유입,0.9438097021914216,영산강서창들녘억새축제2018
축제기간,내비게이션 검색량,0.6613569321533924,영산강서창들녘억새축제2018
축제기간,관광소비,0.6070647573723047,영산강서창들녘억새축제2018
축제기간,축제지 집중률,0.9330849253711528,영산강서창들녘억새축제2018
비축제기간,외부방문자 유입,0.6409554626183565,영산강서창들녘억새축제2018
비축제기간,현지인방문자 유입,0.8724558281825561,영산강서창들녘억새축제2018
비축제기간,내비게이션 검색량,0.6042035398230089,영산강서창들녘억새축제2018
비축제기간,관광소비,0.653092566663053,영산강서창들녘억새축제2018
비축제기간,축제지 집중률,0.8083720350690836,영산강서창들녘억새축제2018
축제기간,외부방문자 유입,0.6965053694051743,영암왕인문화축제2023
축제기간,현지인방문자 유입,0.8759124087591241,영암왕인문화축제2023
축제기간,내비게이션 검색량,0.6608164822586798,영암왕인문화축제2023
축제기간,관광소비,0.7579851574803673,영암왕인문화축제2023
축제기간,축제지 집중률,0.8492408835122828,영암왕인문화축제2023
비축제기간,외부방문자 유입,0.078821403203013,영암왕인문화축제2023
비축제기간,현지인방문자 유입,0.2804896593673966,영암왕인문화축제2023
비축제기간,내비게이션 검색량,0.0498616940099198,영암왕인문화축제2023
비축제기간,관광소비,0.6377498095230895,영암왕인문화축제2023
비축제기간,축제지 집중률,0.168811246598503,영암왕인문화축제2023
축제기간,외부방문자 유입,0.0,영암왕인문화축제2022
축제기간,현지인방문자 유입,0.0,영암왕인문화축제2022
축제기간,내비게이션 검색량,0.0,영암왕인문화축제2022
축제기간,관광소비,0.0,영암왕인문화축제2022
축제기간,축제지 집중률,0.0,영암왕인문화축제2022
비축제기간,외부방문자 유입,0.0,영암왕인문화축제2022
비축제기간,현지인방문자 유입,0.0,영암왕인문화축제2022
비축제기간,내비게이션 검색량,0.0,영암왕인문화축제2022
비축제기간,관광소비,0.0,영암왕인문화축제2022
비축제기간,축제지 집중률,0.0,영암왕인문화축제2022
축제기간,외부방문자 유입,0.5752609132208025,영암왕인문화축제2019
축제기간,현지인방문자 유입,0.8195538057742782,영암왕인문화축제2019
축제기간,내비게이션 검색량,0.4794267877412032,영암왕인문화축제2019
축제기간,관광소비,0.707602278938354,영암왕인문화축제2019
축제기간,축제지 집중률,0.8588226067784178,영암왕인문화축제2019
비축제기간,외부방문자 유입,0.0768131261181411,영암왕인문화축제2019
비축제기간,현지인방문자 유입,0.2151293588301462,영암왕인문화축제2019
비축제기간,내비게이션 검색량,0.0486130817253121,영암왕인문화축제2019
비축제기간,관광소비,0.6801080501075206,영암왕인문화축제2019
비축제기간,축제지 집중률,0.1715803650458298,영암왕인문화축제2019
축제기간,외부방문자 유입,0.4534536199380087,영암왕인문화축제2018
축제기간,현지인방문자 유입,0.8120503597122302,영암왕인문화축제2018
축제기간,내비게이션 검색량,0.3606145251396648,영암왕인문화축제2018
축제기간,관광소비,0.5943392427404196,영암왕인문화축제2018
축제기간,축제지 집중률,0.6721081592035366,영암왕인문화축제2018
비축제기간,외부방문자 유입,0.1401643965929995,영암왕인문화축제2018
비축제기간,현지인방문자 유입,0.2869989722507708,영암왕인문화축제2018
비축제기간,내비게이션 검색량,0.0972416201117318,영암왕인문화축제2018
비축제기간,관광소비,0.5855514423049913,영암왕인문화축제2018
비축제기간,축제지 집중률,0.2306009015632335,영암왕인문화축제2018
축제기간,외부방문자 유입,0.4554352694497118,영주풍기인삼축제2023
축제기간,현지인방문자 유입,0.8698250106700811,영주풍기인삼축제2023
축제기간,내비게이션 검색량,0.4098360655737705,영주풍기인삼축제2023
축제기간,관광소비,0.5684022255469967,영주풍기인삼축제2023
축제기간,축제지 집중률,0.880517407769856,영주풍기인삼축제2023
비축제기간,외부방문자 유입,0.337324071865393,영주풍기인삼축제2023
비축제기간,현지인방문자 유입,0.6820244700526391,영주풍기인삼축제2023
비축제기간,내비게이션 검색량,0.3511877656344869,영주풍기인삼축제2023
비축제기간,관광소비,0.5832792992608581,영주풍기인삼축제2023
비축제기간,축제지 집중률,0.5848962446505915,영주풍기인삼축제2023
축제기간,외부방문자 유입,0.4377950965869512,영주풍기인삼축제2022
축제기간,현지인방문자 유입,0.6901502320913311,영주풍기인삼축제2022
축제기간,내비게이션 검색량,0.4127367996775493,영주풍기인삼축제2022
축제기간,관광소비,0.5909422423738235,영주풍기인삼축제2022
축제기간,축제지 집중률,0.7696535988593043,영주풍기인삼축제2022
비축제기간,외부방문자 유입,0.2789533242209145,영주풍기인삼축제2022
비축제기간,현지인방문자 유입,0.6030445892676742,영주풍기인삼축제2022
비축제기간,내비게이션 검색량,0.2817491885699739,영주풍기인삼축제2022
비축제기간,관광소비,0.5618173116761975,영주풍기인삼축제2022
비축제기간,축제지 집중률,0.5593874855582579,영주풍기인삼축제2022
축제기간,외부방문자 유입,0.2301308827624617,영주풍기인삼축제2019
축제기간,현지인방문자 유입,0.6992009132420092,영주풍기인삼축제2019
축제기간,내비게이션 검색량,0.4388083735909823,영주풍기인삼축제2019
축제기간,관광소비,0.6172658873467403,영주풍기인삼축제2019
축제기간,축제지 집중률,0.417607826138391,영주풍기인삼축제2019
비축제기간,외부방문자 유입,0.2065205451901358,영주풍기인삼축제2019
비축제기간,현지인방문자 유입,0.7238394216133942,영주풍기인삼축제2019
비축제기간,내비게이션 검색량,0.3321256038647343,영주풍기인삼축제2019
비축제기간,관광소비,0.5302197242075315,영주풍기인삼축제2019
비축제기간,축제지 집중률,0.4443450146294979,영주풍기인삼축제2019
축제기간,외부방문자 유입,0.5662013935774033,영주풍기인삼축제2018
축제기간,현지인방문자 유입,0.7631083562901744,영주풍기인삼축제2018
축제기간,내비게이션 검색량,0.5759443654180497,영주풍기인삼축제2018
축제기간,관광소비,0.5632190766540692,영주풍기인삼축제2018
축제기간,축제지 집중률,0.8280933525118342,영주풍기인삼축제2018
비축제기간,외부방문자 유입,0.2539497770638302,영주풍기인삼축제2018
비축제기간,현지인방문자 유입,0.5624196510560147,영주풍기인삼축제2018
비축제기간,내비게이션 검색량,0.3418681839734471,영주풍기인삼축제2018
비축제기간,관광소비,0.5186760044936727,영주풍기인삼축제2018
비축제기간,축제지 집중률,0.4196158018515741,영주풍기인삼축제2018
축제기간,외부방문자 유입,0.83879155206788,울산고래축제2023
축제기간,현지인방문자 유입,0.880527020991514,울산고래축제2023
축제기간,내비게이션 검색량,0.5768952197006277,울산고래축제2023
축제기간,관광소비,0.6893993536599263,울산고래축제2023
축제기간,축제지 집중률,0.8982592376237848,울산고래축제2023
비축제기간,외부방문자 유입,0.5382854878206589,울산고래축제2023
비축제기간,현지인방문자 유입,0.6962092451987495,울산고래축제2023
비축제기간,내비게이션 검색량,0.2472386528247223,울산고래축제2023
비축제기간,관광소비,0.6812060935103673,울산고래축제2023
비축제기간,축제지 집중률,0.5983920964288377,울산고래축제2023
축제기간,외부방문자 유입,0.8661004270866763,울산고래축제2022
축제기간,현지인방문자 유입,0.8847914547304171,울산고래축제2022
축제기간,내비게이션 검색량,0.7000537056928035,울산고래축제2022
축제기간,관광소비,0.7261395446354593,울산고래축제2022
축제기간,축제지 집중률,0.9421560928267052,울산고래축제2022
비축제기간,외부방문자 유입,0.5425783352260104,울산고래축제2022
비축제기간,현지인방문자 유입,0.7207255486121203,울산고래축제2022
비축제기간,내비게이션 검색량,0.2335526315789473,울산고래축제2022
비축제기간,관광소비,0.7362979004264321,울산고래축제2022
비축제기간,축제지 집중률,0.5973278321909802,울산고래축제2022
축제기간,외부방문자 유입,0.7632538515348305,울산고래축제2019
축제기간,현지인방문자 유입,0.7316262905039354,울산고래축제2019
축제기간,내비게이션 검색량,0.7289836888331243,울산고래축제2019
축제기간,관광소비,0.6685922971925155,울산고래축제2019
축제기간,축제지 집중률,0.8823808674914114,울산고래축제2019
비축제기간,외부방문자 유입,0.4013619107027778,울산고래축제2019
비축제기간,현지인방문자 유입,0.600199325360319,울산고래축제2019
비축제기간,내비게이션 검색량,0.2065035549979088,울산고래축제2019
비축제기간,관광소비,0.7030353840318152,울산고래축제2019
비축제기간,축제지 집중률,0.4523149051661982,울산고래축제2019
축제기간,외부방문자 유입,0.7962336882681916,울산고래축제2018
축제기간,현지인방문자 유입,0.9070014722722068,울산고래축제2018
축제기간,내비게이션 검색량,0.6135307781649245,울산고래축제2018
축제기간,관광소비,0.5903765733774351,울산고래축제2018
축제기간,축제지 집중률,0.8673126433734538,울산고래축제2018
비축제기간,외부방문자 유입,0.557913230539143,울산고래축제2018
비축제기간,현지인방문자 유입,0.7387074676918044,울산고래축제2018
비축제기간,내비게이션 검색량,0.2898882113821138,울산고래축제2018
비축제기간,관광소비,0.6038833287059658,울산고래축제2018
비축제기간,축제지 집중률,0.6250859569224272,울산고래축제2018
축제기간,외부방문자 유입,0.524599213760524,울산쇠부리축제2023
축제기간,현지인방문자 유입,0.9588484241006792,울산쇠부리축제2023
축제기간,내비게이션 검색량,0.5306577480490524,울산쇠부리축제2023
축제기간,관광소비,0.6489898226992098,울산쇠부리축제2023
축제기간,축제지 집중률,0.702007240486156,울산쇠부리축제2023
비축제기간,외부방문자 유입,0.4971779575773238,울산쇠부리축제2023
비축제기간,현지인방문자 유입,0.877860841964584,울산쇠부리축제2023
비축제기간,내비게이션 검색량,0.4418896321070234,울산쇠부리축제2023
비축제기간,관광소비,0.668753436733966,울산쇠부리축제2023
비축제기간,축제지 집중률,0.6554134681297465,울산쇠부리축제2023
축제기간,외부방문자 유입,0.6312329194200055,울산쇠부리축제2022
축제기간,현지인방문자 유입,0.9452069716775598,울산쇠부리축제2022
축제기간,내비게이션 검색량,0.7307692307692307,울산쇠부리축제2022
축제기간,관광소비,0.7116182669601983,울산쇠부리축제2022
축제기간,축제지 집중률,0.8201380152062895,울산쇠부리축제2022
비축제기간,외부방문자 유입,0.5005322115244757,울산쇠부리축제2022
비축제기간,현지인방문자 유입,0.8386846405228758,울산쇠부리축제2022
비축제기간,내비게이션 검색량,0.1619532428355957,울산쇠부리축제2022
비축제기간,관광소비,0.7442140806755085,울산쇠부리축제2022
비축제기간,축제지 집중률,0.6521412062424419,울산쇠부리축제2022
축제기간,외부방문자 유입,0.4655799190567975,울산쇠부리축제2019
축제기간,현지인방문자 유입,0.8942467378410438,울산쇠부리축제2019
축제기간,내비게이션 검색량,0.5105263157894737,울산쇠부리축제2019
축제기간,관광소비,0.7198661375730537,울산쇠부리축제2019
축제기간,축제지 집중률,0.5926380329995243,울산쇠부리축제2019
비축제기간,외부방문자 유입,0.4389569364590369,울산쇠부리축제2019
