,Festival,name_year,month,year,visitors,cost,date,visit/cost,target,Fe_festival_conc,Fe_foreigner,Fe_local,Fe_navi,Fe_tour_fee,non_festival_conc,non_foreigner,non_local,non_navi,non_tour_fee,축제기간(일),도,index_y
107,산청한방약초축제,산청한방약초축제2023,10,2023,71284,2840643500.0,2023-10-01,2.5094314017228843e-05,old,0.9076902390504864,0.4237753183216203,0.6741851368970013,0.451964898893552,0.7089128086479368,0.6544095929188943,0.2704550452383229,0.5747555410691004,0.2122853872567722,0.6133483110575703,5.0,경남,산청한방약초축제2023
108,서산해미읍성축제,서산해미읍성축제2018,10,2018,86581,880000000.0,2018-10-01,9.83875e-05,old,0.8953266858815289,0.6008045622688039,0.7893002383957369,0.7002059429243895,0.6739317502138823,0.681710241940196,0.4080162094122482,0.4537407095778993,0.3145042659605766,0.6840932478570354,3.0,충남,서산해미읍성축제2018
109,서산해미읍성축제,서산해미읍성축제2019,10,2019,98410,900000000.0,2019-10-01,0.0001093444444444,old,0.9210418299159948,0.6234824947498633,0.7463289280469897,0.5419243986254295,0.6958310659975074,0.6855172535030915,0.4559039090144128,0.4329876407244249,0.2468499427262314,0.6969007367072355,3.0,충남,서산해미읍성축제2019
110,서산해미읍성축제,서산해미읍성축제2022,10,2022,86188,1114648150.0,2022-10-01,7.732305481330589e-05,old,0.808377283402167,0.5937930281591357,0.7694465697526142,0.6058413719185423,0.7337534315594704,0.704322039379302,0.5082008217655913,0.5063520147921449,0.3329816452304394,0.7248456197361107,3.0,충남,서산해미읍성축제2022
111,서산해미읍성축제,서산해미읍성축제2023,10,2023,90221,1643717000.0,2023-10-01,5.4888402322297575e-05,old,0.7991739929710573,0.6052041669404007,0.8564891846921797,0.7183411826268968,0.7363213276347862,0.5797148102309431,0.4313821705433846,0.4769308097615086,0.3094093406593406,0.7351784620022439,3.0,충남,서산해미읍성축제2023
112,석장리세계구석기축제,석장리구석기축제2018,5,2018,66991,700000000.0,2018-05-01,9.570142857142856e-05,family,0.6767639505424986,0.6734713430282293,0.8355207451312447,0.5493039443155452,0.2235552346015005,0.4827536847157205,0.3457277587681779,0.6923290643522438,0.1233686194895591,0.2529512453940635,,,
113,석장리세계구석기축제,석장리구석기축제2019,5,2019,87852,600000000.0,2019-05-01,0.00014642,family,0.8755856909977946,0.7140228614563394,0.9582692307692308,0.7280600461893765,0.14886854176622,0.4875961240886088,0.280461610007279,0.7777644230769231,0.1644413972286374,0.1538385767161184,,,
114,석장리세계구석기축제,석장리구석기축제2022,5,2022,76794,1075376710.0,2022-05-01,7.141125457329274e-05,family,0.8644355888225489,0.8790229302312226,0.8784336167429693,0.6542372881355932,0.1812690041147922,0.688926107877349,0.4935171947571123,0.8245891922825376,0.1758686440677966,0.1871626784741552,,,
115,석장리세계구석기축제,석장리구석기축제2023,5,2023,53969,1022123400.0,2023-05-01,5.2800865335829314e-05,family,0.6112745373315274,0.6132227783412697,0.8217097862767154,0.8305243445692885,0.1235531548713757,0.5300955841900935,0.4743702840472828,0.8841160479940008,0.4370318352059925,0.163749740719057,,,
116,세종축제,세종축제2018,10,2018,90255,1209879720.0,2018-10-01,7.459832453427685e-05,family,0.6505589394712576,0.5784332373814868,0.7608401084010841,0.7285714285714285,0.548624623274918,0.6398958824076364,0.558555723929207,0.7673399390243902,0.5214285714285715,0.5582179222459994,3.0,세종시,세종축제2018
117,세종축제,세종축제2019,10,2019,217922,1000000000.0,2019-10-01,0.000217922,family,0.7562958407668536,0.682577085165085,0.9102789001675372,0.6358565737051792,0.6128037625164673,0.7253954303219265,0.6408998575023496,0.8842096186064847,0.6157370517928288,0.6645117935952439,5.0,세종시,세종축제2019
118,세종축제,세종축제2022,10,2022,196970,899634000.0,2022-10-01,0.0002189445930233,family,0.8205392946655571,0.6818332473810518,0.8321202107707422,0.6804123711340206,0.580758089340936,0.5553635560501908,0.4558578495477052,0.6917477895864964,0.5854810996563574,0.5926447116403148,4.0,세종시,세종축제2022
119,세종축제,세종축제2023,10,2023,186094,1169405000.0,2023-10-01,0.0001591356288026,family,0.6852814555350131,0.5177742467262562,0.8383886255924171,0.6723293172690763,0.6828684512679577,0.4940078116919741,0.3767470555598427,0.6558234597156398,0.3726706827309237,0.7048166071797206,4.0,세종시,세종축제2023
120,소래포구축제,소래포구축제2018,10,2018,151432,459839410.0,2018-10-01,0.0003293149667184,family,0.8300431309861815,0.8075505931240705,0.90229044834308,0.5659472422062349,0.5810953582244313,0.7312774324686214,0.7074752055782126,0.8221421609579505,0.3378297362110312,0.5541532298761946,3.0,인천,소래포구축제2018
121,소래포구축제,소래포구축제2022,10,2022,137012,678471590.0,2022-10-01,0.0002019421329049,family,0.6179828554078693,0.774558691298189,0.6988962849177902,0.6514399205561072,0.7232069891349853,0.59437483350333,0.7387422426842245,0.7185099846390169,0.5449768288646143,0.7000296662916592,3.0,인천,소래포구축제2022
122,소래포구축제,소래포구축제2023,9,2023,152350,628646970.0,2023-09-01,0.0002423458749829,family,0.7227215897888791,0.8871245235765812,0.7709195503507382,0.783822996010156,0.7096089545271407,0.6292325428952409,0.7401272645392378,0.6818995626779373,0.676278563656148,0.654719361454334,3.0,인천,소래포구축제2023
123,수성못페스티벌,수성못페스티벌2019,9,2019,219462,304927540.0,2019-09-01,0.0007197185272278,family,0.8912603521384883,0.8027815191426505,0.9113604488078542,0.7459546925566344,0.7401553940399079,0.7630661327975182,0.6208634498925573,0.7368045815801777,0.6292008961911875,0.6803329327106267,,,
124,수성못페스티벌,수성못페스티벌2022,9,2022,260141,362149119.0,2022-09-01,0.0007183256464031,family,0.8794192794551658,0.7967102262647657,0.8913083209315683,0.7104046653865301,0.7804577672626043,0.6861112634902974,0.5676801152337834,0.696332993916608,0.6042244506080648,0.7563518009760599,,,
125,수성못페스티벌,수성못페스티벌2023,9,2023,223366,436612280.0,2023-09-01,0.000511588909043,family,0.8706449826912436,0.8003616690789219,0.9208048458678182,0.7424756732292374,0.7297949174630793,0.7275758022169814,0.6775875310924014,0.7718416396785414,0.6650825978728219,0.6715837893406383,,,
126,수원화성문화제,수원화성문화제2018,10,2018,174565,1626876470.0,2018-10-01,0.0001073007098074,old,0.6943846979657929,0.6113914822199141,0.7879651357693597,0.5717906336088154,0.7208090809288435,0.6045962848844146,0.5478121043166082,0.7380643088613253,0.4200688705234159,0.7346967735857162,3.0,경기,수원화성문화제2018
127,수원화성문화제,수원화성문화제2019,10,2019,250132,1671346200.0,2019-10-01,0.0001496589994341,old,0.882242973386672,0.7785867754830115,0.9011488511488512,0.814858165794547,0.7195649999574353,0.6682892078907334,0.5375084318787475,0.7364822677322678,0.4631816304048471,0.6645967260733981,4.0,경기,수원화성문화제2019
128,수원화성문화제,수원화성문화제2022,10,2022,198157,1429100306.0,2022-10-01,0.0001386585666296,old,0.7457061198698263,0.6487624345400228,0.8492318685244731,0.5845046611602183,0.7929109753022473,0.6797375714590387,0.5842682734531383,0.8099767774205073,0.4987018789547408,0.779769844547812,3.0,경기,수원화성문화제2022
129,수원화성문화제,수원화성문화제2023,10,2023,256923,1429100306.0,2023-10-01,0.0001797795430602,old,0.8649811307281167,0.9103287288526152,0.914039512400168,0.7986218534664604,0.7480730708490286,0.6365834147981679,0.5835072244976494,0.6894835014712064,0.4502707073548024,0.6919422901891085,3.0,경기,수원화성문화제2023
130,순창장류축제,순창장류축제2018,10,2018,67138,849930570.0,2018-10-01,7.899233463269829e-05,old,0.9019296896522028,0.7596053946548192,0.9157542579075426,0.7417654808959157,0.7393615587158914,0.6215295151401514,0.4334080804382745,0.6746312347931873,0.3948451910408432,0.7022632737742417,3.0,전북,순창장류축제2018
131,순창장류축제,순창장류축제2019,10,2019,68634,849992431.0,2019-10-01,8.074660137767745e-05,old,0.8280222606975469,0.7534972917023857,0.812382487241472,0.7497103128621089,0.7507744297716213,0.5857756254045223,0.4371908317934455,0.6194097502014504,0.4007338740826573,0.6932068657524786,3.0,전북,순창장류축제2019
132,순창장류축제,순창장류축제2022,10,2022,84052,1000000000.0,2022-10-01,8.4052e-05,old,0.9474938569114104,0.7757987208261694,0.9077879650121192,0.6115765422696116,0.6120024064607956,0.6520737825552153,0.4987858060294861,0.6755190220255032,0.4007362274689007,0.6035312756102551,3.0,전북,순창장류축제2022
133,순창장류축제,순창장류축제2023,10,2023,74130,1050000000.0,2023-10-01,7.06e-05,old,0.9358558130219072,0.718346405390471,0.8973095091394537,0.7580968758956721,0.6424789119227561,0.6122016086434646,0.5144679837692062,0.592857876360649,0.4417454858125537,0.689884990757793,3.0,전북,순창장류축제2023
134,시흥갯골축제,갯골축제2018,9,2018,39501,720000000.0,2018-09-01,5.48625e-05,family,0.8255839085496768,0.5592572034874281,0.8631913852178169,0.3570487483530962,0.7062310576419505,0.7222209785442888,0.44330097380653,0.7532427802251591,0.319631093544137,0.6616529612389227,3.0,경기,갯골축제2018
135,시흥갯골축제,갯골축제2019,9,2019,41615,847635000.0,2019-09-01,4.909542432768822e-05,family,0.8169734525876352,0.6545261331100942,0.8869455006337136,0.5419331911869225,0.7642058407172871,0.7028888001399742,0.5586126688149601,0.7492395437262357,0.3942563965884861,0.7597567898515551,3.0,경기,갯골축제2019
136,시흥갯골축제,갯골축제2023,1,2023,88280,859799150.0,2023-01-01,0.0001026751422119,family,0.7916509053481516,0.665351927700168,0.8918904851134707,0.7289939192924267,0.7765022627155864,0.6148372645481787,0.5183468544153397,0.6777079429523215,0.4976160862354892,0.7376418103841053,3.0,경기,갯골축제2023
137,안동탈춤축제,안동민속축제2018,9,2018,408198,337000000.0,2018-09-01,0.0012112700296735,family,0.8304625498143174,0.4664773877298672,0.7416712783619258,0.3688266199649737,0.5352443947190293,0.5946595443249009,0.373977764938377,0.6257932115845785,0.2369746059544658,0.5926427760224867,10.0,경북,안동민속축제2018
138,안동탈춤축제,안동민속축제2019,9,2019,427845,337000000.0,2019-09-01,0.0012695697329376,family,0.8473162634226372,0.6149645683957624,0.8780658571272291,0.4188781014023732,0.6137996743088856,0.5984105174176406,0.4427406021489175,0.7145908543922984,0.2491100323624595,0.6392689317589981,10.0,경북,안동민속축제2019
139,안동탈춤축제,안동민속축제2022,9,2022,253773,337000000.0,2022-09-01,0.0007530356083086,family,0.8589924348186987,0.6385270488176248,0.912689575734306,0.48326279338207,0.6283744208026488,0.5608806389429823,0.3729075263717339,0.6046434056440776,0.2717583686033089,0.6246281497492546,5.0,경북,안동민속축제2022
140,안동탈춤축제,안동민속축제2023,5,2023,361654,770000000.0,2023-05-01,0.0004696805194805,family,0.8656936499102061,0.5126142906061683,0.9234580888052264,0.4582829504232164,0.6028180224459343,0.5549564827803496,0.2582045013777279,0.7005488041191452,0.1641853083434099,0.6024764362927278,8.0,경북,안동민속축제2023
141,안성맞춤남사당바우덕이축제,안성맞춤남사당바우덕이축제2018,10,2018,120823,1443605530.0,2018-10-01,8.369530144429413e-05,old,0.7143996719139979,0.3879575875322366,0.7515174222555264,0.5121588089330025,0.6283788837240459,0.2884995500615026,0.1737431072075904,0.3847602098164107,0.1711952026468155,0.6897305231230908,,,
142,안성맞춤남사당바우덕이축제,안성맞춤남사당바우덕이축제2022,9,2022,125575,1678590000.0,2022-09-01,7.480981061486128e-05,old,0.7787868765994064,0.5742256742436584,0.8448112394414756,0.6908409942117807,0.7816971244318354,0.4320108913119314,0.2846732225750051,0.4453542492673677,0.2728336738168199,0.7465254011713215,,,
143,안성맞춤남사당바우덕이축제,안성맞춤남사당바우덕이축제2023,10,2023,116544,1935560900.0,2023-10-01,6.021200366260757e-05,old,0.8437661004126237,0.7271638387842196,0.9219470623621416,0.7654781647318961,0.7750713749836259,0.3497623188216278,0.3099471705844476,0.4500764487667936,0.2212461995577667,0.7571167328108661,,,
144,알프스하동섬진강문화재첩축제,알프스하동섬진강재첩축제2018,7,2018,34814,350000000.0,2018-07-01,9.946857142857144e-05,old,0.4099482198181486,0.1073153313469879,0.8774312541918177,0.3318903318903319,0.4983118058013283,0.2778635417042652,0.099475803855227,0.7777288732394366,0.1718073593073593,0.5828317780992327,3.0,경남,알프스하동섬진강재첩축제2018
145,알프스하동섬진강문화재첩축제,알프스하동섬진강재첩축제2019,7,2019,44239,348786000.0,2019-07-01,0.0001268370863509,old,0.4174518619870486,0.2076485206730777,0.774115296803653,0.7775551102204409,0.5944006748777882,0.2772016449739546,0.117698963673474,0.6597995148401826,0.2555945223780895,0.5095372477379686,3.0,경남,알프스하동섬진강재첩축제2019
146,알프스하동섬진강문화재첩축제,알프스하동섬진강재첩축제2022,8,2022,51594,502387820.0,2022-08-01,0.0001026975534558,old,0.3899715362304408,0.2896813140076619,0.7702540617162796,0.5619047619047619,0.6029842930861895,0.3480567691226147,0.2004944077268187,0.7397639297786501,0.2512755102040816,0.5121238929601694,3.0,경남,알프스하동섬진강재첩축제2022
147,알프스하동섬진강문화재첩축제,알프스하동섬진강재첩축제2023,8,2023,49878,502387820.0,2023-08-01,9.928186555159717e-05,old,0.3335154714950142,0.1486674115907823,0.7357089829250186,0.5468409586056645,0.6075126012272186,0.3106399218390225,0.0946401830116187,0.7216433343938912,0.251797385620915,0.4734555203605363,3.0,경남,알프스하동섬진강재첩축제2023
148,양양송이축제,양양송이축제2018,9,2018,135037,529505980.0,2018-09-01,0.0002550245041614,old,0.9281797578077268,0.4452181200042019,0.8427679094280695,0.3199326851159312,0.4494893214072258,0.5342131449522194,0.2894870980680527,0.7469500292797189,0.3135050486163052,0.4155142526037918,,,
149,양양송이축제,양양송이축제2019,9,2019,133140,529753860.0,2019-09-01,0.0002513242659524,old,0.8184978208403898,0.4732379858414593,0.8124380083316802,0.399443793911007,0.4349306608834605,0.5889548990824167,0.3281937872223541,0.6965321860741917,0.3693098653395784,0.3900127365022789,,,
150,양양송이축제,양양송이축제2022,9,2022,153355,544969610.0,2022-09-01,0.0002814010124344,old,0.7876349351436204,0.8204475160990983,0.8823886026068506,0.6759002770083102,0.6541939697980764,0.6436743483233682,0.5231981517940776,0.8083383853693038,0.4219182825484764,0.4951254966560479,,,
151,양양송이축제,양양송이축제2023,10,2023,209100,530117680.0,2023-10-01,0.0003944407211621,old,0.7160025978944159,0.578724807630138,0.8606820744081173,0.4619915848527349,0.4488368477132623,0.5568611170808815,0.4245073061198839,0.7825570744081173,0.3219424964936886,0.4048688456382177,,,
152,여주오곡나루축제,여주오곡나루축제2018,10,2018,86400,908229000.0,2018-10-01,9.513019293592256e-05,old,0.8296352715375225,0.7413041306044005,0.9161844315848424,0.5307017543859649,0.5342691812322689,0.5766532099685208,0.4704409004033021,0.7564246157675316,0.3460719814241486,0.5748065769683781,3.0,경기,여주오곡나루축제2018
153,여주오곡나루축제,여주오곡나루축제2022,10,2022,114874,904781000.0,2022-10-01,0.0001269633204057,old,0.8852631564621497,0.8432801787382012,0.9685925507369214,0.8088130774697938,0.8189101674884014,0.5916990913866031,0.5311330440106046,0.7834086735414607,0.564565565031983,0.7737550524722039,3.0,경기,여주오곡나루축제2022
154,여주오곡나루축제,여주오곡나루축제2023,10,2023,125512,1036454000.0,2023-10-01,0.0001210975113222,old,0.9580232624189954,0.8292337345729612,0.9775454897406116,0.7767025089605735,0.8409611493746104,0.603783439422873,0.4971033130269686,0.7442250612982321,0.4030465949820788,0.6731278520369748,3.0,경기,여주오곡나루축제2023
155,연천구석기축제,연천전곡리구석기축제2018,5,2018,135014,784100000.0,2018-05-01,0.0001721897717127,family,0.8881080481065257,0.7082764358253485,0.8913288288288288,0.6019121236777868,0.7649298855342385,0.7132441995646474,0.3348763794059709,0.8033310298935299,0.2821653783563873,0.6562054097525061,,,
156,연천구석기축제,연천전곡리구석기축제2019,5,2019,134956,875365010.0,2019-05-01,0.0001541711154298,family,0.9211071703282248,0.702198254849425,0.86615,0.6803010471204188,0.8870265697920294,0.6928112370749567,0.3272974540754821,0.78585625,0.2829270287958115,0.7261180342162207,,,
157,연천구석기축제,연천전곡리구석기축제2022,10,2022,134556,869497780.0,2022-10-01,0.0001547514014354,family,0.8972010017184046,0.6148198698143205,0.869180470793374,0.6270824434002563,0.74874324379339,0.7797935767232891,0.534732761674697,0.8379958587619878,0.4599663605296881,0.7294087885166639,,,
158,연천구석기축제,연천전곡리구석기축제2023,5,2023,134257,1780915780.0,2023-05-01,7.53864958173373e-05,family,0.9765036503972632,0.6430412493906593,0.846961420279959,0.5206401766004415,0.68697339116706,0.7986741405900392,0.4500562933088433,0.7853362922499146,0.3904801324503311,0.6888689896438163,,,
159,영덕대게축제,영덕대게축제2018,3,2018,92396,640000000.0,2018-03-01,0.00014436875,old,0.9259824566123168,0.315686754935683,0.8676470588235294,0.2664259927797834,0.5053910540253407,0.8129051783113221,0.2372964472506243,0.6672046867527499,0.1928023465703971,0.4135381935367073,4.0,경북,영덕대게축제2018
160,영덕대게축제,영덕대게축제2019,3,2019,89175,740000000.0,2019-03-01,0.0001205067567567,old,0.8217314143184316,0.3046009266335499,0.875,0.2448979591836734,0.464157189842416,0.768115079278823,0.2907746873407846,0.6680269500438212,0.2468436527153234,0.4387523792156057,4.0,경북,영덕대게축제2019
161,영덕대게축제,영덕대게축제2023,2,2023,112356,670000.0,2023-02-01,0.1676955223880597,old,0.9295525801643169,0.5576646449269932,0.9173597359735974,0.5945334419404471,0.686386562093899,0.7671873091711959,0.3288871565278188,0.7088448844884488,0.3392840981084261,0.5215443602860023,3.0,경북,영덕대게축제2023
162,영도다리축제,영도다리축제2018,10,2018,101048,305000000.0,2018-10-01,0.0003313049180327,old,0.7180491971586271,0.570575216130724,0.8355047891010768,0.3650793650793651,0.6155332488273286,0.7125456597511635,0.5729331932592943,0.7530563983580225,0.3630952380952381,0.6232635173594883,3.0,부산,영도다리축제2018
163,영도다리축제,영도다리축제2019,10,2019,86737,332500000.0,2019-10-01,0.0002608631578947,old,0.4947346002607278,0.4316667119166469,0.7414271122136291,0.2227005870841487,0.6901298528252453,0.561300329411312,0.5157562047419394,0.7388917262512769,0.2320776255707762,0.6641159411828117,3.0,부산,영도다리축제2019
164,영도다리축제,영도다리축제2022,10,2022,98801,432500000.0,2022-10-01,0.0002284416184971,old,0.7283336414094415,0.5820372305251054,0.8502594867399895,0.6567015445939213,0.6721457927027822,0.6800856294120351,0.5684987848735518,0.765378755415893,0.5440022421524664,0.6948377847576346,3.0,부산,영도다리축제2022
165,영도다리축제,영도다리축제2023,10,2023,98560,413500000.0,2023-10-01,0.0002383555018137,old,0.8236917075894137,0.4911630067335154,0.9093759799310128,0.6588429071443278,0.593919335883538,0.76238338989365,0.4722603522044174,0.7941752900595798,0.4993565987234919,0.5761429467741297,3.0,부산,영도다리축제2023
166,영동난계국악축제,영동난계국악축제2018,10,2018,137847,1149290650.0,2018-10-01,0.0001199409392219,old,0.7874710698586161,0.4337387778743122,0.9358432036097012,0.4900662251655629,0.5754279130160833,0.6046211575291996,0.3026992228979631,0.8266620840383531,0.3231581125827814,0.5653382008865526,4.0,충북,영동난계국악축제2018
167,영동난계국악축제,영동난계국악축제2019,10,2019,134319,1110000000.0,2019-10-01,0.0001210081081081,old,0.7997054957707284,0.432850278983261,0.8631740614334471,0.393048128342246,0.5745556437203794,0.6415232202514072,0.3386348343489635,0.7816552901023891,0.3075423351158645,0.5691741051798378,4.0,충북,영동난계국악축제2019
168,영동난계국악축제,영동난계국악축제2023,10,2023,149216,1099199780.0,2023-10-01,0.0001357496632686,old,0.8383130346704667,0.4759303833187805,0.9151958943547378,0.3444413716814159,0.7161408986337133,0.6527807299728956,0.3808364048825697,0.7879075916885718,0.224263689159292,0.636046258989428,4.0,충북,영동난계국악축제2023
169,영산강서창들녘억새축제,영산강서창들녘억새축제2023,10,2023,211597,372077800.0,2023-10-01,0.0005686902040379,old,0.8763588356062794,0.7266878626537595,0.8703053547720903,0.6903584672435105,0.6432805207142636,0.8164306971270332,0.6903120914040896,0.8034260215370999,0.5876236093943139,0.6680140279654164,,,
170,영암왕인문화축제,왕인문화축제2018,4,2018,58117,970000000.0,2018-04-01,5.991443298969072e-05,old,0.6721081592035366,0.4534536199380087,0.8120503597122302,0.3606145251396648,0.5943392427404196,0.2306009015632335,0.1401643965929995,0.2869989722507708,0.0972416201117318,0.5855514423049913,,,
171,영암왕인문화축제,왕인문화축제2019,4,2019,100959,980000000.0,2019-04-01,0.0001030193877551,old,0.8588226067784178,0.5752609132208025,0.8195538057742782,0.4794267877412032,0.707602278938354,0.1715803650458298,0.0768131261181411,0.2151293588301462,0.0486130817253121,0.6801080501075206,,,
172,영암왕인문화축제,왕인문화축제2023,3,2023,122166,989998200.0,2023-03-01,0.000123400224364,old,0.8492408835122828,0.6965053694051743,0.8759124087591241,0.6608164822586798,0.7579851574803673,0.168811246598503,0.078821403203013,0.2804896593673966,0.0498616940099198,0.6377498095230895,,,
173,영주풍기인삼축제,영주풍기인삼축제2018,10,2018,247672,740000000.0,2018-10-01,0.0003346918918918,old,0.8280933525118342,0.5662013935774033,0.7631083562901744,0.5759443654180497,0.5632190766540692,0.4196158018515741,0.2539497770638302,0.5624196510560147,0.3418681839734471,0.5186760044936727,9.0,경북,영주풍기인삼축제2018
174,영주풍기인삼축제,영주풍기인삼축제2019,10,2019,40604,950000000.0,2019-10-01,4.274105263157895e-05,old,0.417607826138391,0.2301308827624617,0.6992009132420092,0.4388083735909823,0.6172658873467403,0.4443450146294979,0.2065205451901358,0.7238394216133942,0.3321256038647343,0.5302197242075315,9.0,경북,영주풍기인삼축제2019
175,영주풍기인삼축제,영주풍기인삼축제2023,10,2023,192055,810000000.0,2023-10-01,0.0002371049382716,old,0.880517407769856,0.4554352694497118,0.8698250106700811,0.4098360655737705,0.5684022255469967,0.5848962446505915,0.337324071865393,0.6820244700526391,0.3511877656344869,0.5832792992608581,9.0,경북,영주풍기인삼축제2023
176,울산고래축제,울산고래축제2018,7,2018,138105,1513174000.0,2018-07-01,9.12684198909048e-05,old,0.8673126433734538,0.7962336882681916,0.9070014722722068,0.6135307781649245,0.5903765733774351,0.6250859569224272,0.557913230539143,0.7387074676918044,0.2898882113821138,0.6038833287059658,4.0,울산,울산고래축제2018
177,울산고래축제,울산고래축제2019,6,2019,105532,1449175340.0,2019-06-01,7.282210584676385e-05,old,0.8823808674914114,0.7632538515348305,0.7316262905039354,0.7289836888331243,0.6685922971925155,0.4523149051661982,0.4013619107027778,0.600199325360319,0.2065035549979088,0.7030353840318152,3.0,울산,울산고래축제2019
178,울산고래축제,울산고래축제2022,10,2022,155401,1250000000.0,2022-10-01,0.0001243208,old,0.9421560928267052,0.8661004270866763,0.8847914547304171,0.7000537056928035,0.7261395446354593,0.5973278321909802,0.5425783352260104,0.7207255486121203,0.2335526315789473,0.7362979004264321,4.0,울산,울산고래축제2022
179,울산고래축제,울산고래축제2023,5,2023,151463,1430703960.0,2023-05-01,0.0001058660661007,old,0.8982592376237848,0.83879155206788,0.880527020991514,0.5768952197006277,0.6893993536599263,0.5983920964288377,0.5382854878206589,0.6962092451987495,0.2472386528247223,0.6812060935103673,4.0,울산,울산고래축제2023
180,울산쇠부리축제,울산쇠부리축제2018,5,2018,203193,588000000.0,2018-05-01,0.0003455663265306,family,0.9153580156550783,0.7375533459457082,0.8989880404783809,0.4013940139401394,0.575193717848096,0.8527484203978511,0.6651876457389239,0.7688400797301441,0.4384993849938499,0.5969364956119496,3.0,울산,울산쇠부리축제2018
181,울산쇠부리축제,울산쇠부리축제2019,5,2019,69727,591000000.0,2019-05-01,0.0001179813874788,family,0.5926380329995243,0.4655799190567975,0.8942467378410438,0.5105263157894737,0.7198661375730537,0.5867441937099859,0.4389569364590369,0.8102239027283511,0.3243421052631579,0.7319603484035238,3.0,울산,울산쇠부리축제2019
182,울산쇠부리축제,울산쇠부리축제2022,5,2022,83739,599927210.0,2022-05-01,0.0001395819336149,family,0.8201380152062895,0.6312329194200055,0.9452069716775598,0.7307692307692307,0.7116182669601983,0.6521412062424419,0.5005322115244757,0.8386846405228758,0.1619532428355957,0.7442140806755085,3.0,울산,울산쇠부리축제2022
183,울산쇠부리축제,울산쇠부리축제2023,5,2023,80725,599974594.0,2023-05-01,0.0001345473638505,family,0.702007240486156,0.524599213760524,0.9588484241006792,0.5306577480490524,0.6489898226992098,0.6554134681297465,0.4971779575773238,0.877860841964584,0.4418896321070234,0.668753436733966,3.0,울산,울산쇠부리축제2023
184,울산옹기축제,울산옹기축제2018,5,2018,108281,712500000.0,2018-05-01,0.0001519733333333,family,0.7064162247835704,0.6398233115519802,0.8437101765883852,0.5493197278911565,0.7416115286644598,0.6163150200886245,0.4686772030029958,0.8791075004551248,0.3702168367346938,0.7096316928000287,4.0,울산,울산옹기축제2018
185,울산옹기축제,울산옹기축제2019,5,2019,117542,712500000.0,2019-05-01,0.0001649712280701,family,0.9629098258233576,0.7791377644021972,0.8071440692346852,0.3901515151515151,0.8336175228585597,0.711886475641947,0.4551342043772403,0.7728395978279314,0.1893078512396694,0.741908714760849,4.0,울산,울산옹기축제2019
186,울산옹기축제,울산옹기축제2022,9,2022,130006,874836060.0,2022-09-01,0.0001486061285585,family,0.8436618896407486,0.8113854405921023,0.913854132367468,0.717292377701934,0.776803365021271,0.578065329709844,0.4861946098689105,0.8322666282515641,0.3377062002275313,0.7329295886534919,4.0,울산,울산옹기축제2022
187,울산옹기축제,울산옹기축제2023,5,2023,75046,879017260.0,2023-05-01,8.537488786056374e-05,family,0.7546863812142658,0.5454439609754962,0.8019634394041977,0.3513203214695752,0.6956299118618556,0.7336611835613084,0.5337309031741854,0.881163958474385,0.3875813241484883,0.7466357530820656,3.0,울산,울산옹기축제2023
188,원주다이내믹댄싱카니발,원주다이내믹댄싱카니발2018,9,2018,72480,1528653140.0,2018-09-01,4.7414287848190335e-05,family,0.3617737437398293,0.2881746977694534,0.5734943639291465,0.6840120663650076,0.6507649354719057,0.3741514579373842,0.2969737924967364,0.5046900161030595,0.2953431372549019,0.6342241660461092,6.0,강원,원주다이내믹댄싱카니발2018
189,원주다이내믹댄싱카니발,원주다이내믹댄싱카니발2019,9,2019,49870,1894086789.0,2019-09-01,2.6329310932119063e-05,family,0.4623572130882722,0.3010137674384499,0.5549407881964666,0.2978662053056516,0.7045661374389406,0.3604520563845206,0.3326672655166302,0.4829341390021355,0.219434832756632,0.7358812997355881,6.0,강원,원주다이내믹댄싱카니발2019
190,음성품바축제,음성품바축제2018,5,2018,175775,657099900.0,2018-05-01,0.0002675011820881,old,0.7962968804166987,0.6254009733974892,0.912579558217896,0.5664268585131894,0.7235933514303652,0.3569428064640311,0.2132790463746474,0.7155980906027705,0.2181954436450839,0.7064808816566008,5.0,충북,음성품바축제2018
191,음성품바축제,음성품바축제2019,5,2019,193077,738025000.0,2019-05-01,0.0002616130889875,old,0.7994450867807507,0.637102693422041,0.920650406504065,0.6390544707091469,0.7937911439682577,0.3377325316931382,0.2004391182377018,0.7269828364950316,0.2474049331963001,0.786852560967344,5.0,충북,음성품바축제2019
192,이천쌀문화축제,이천쌀문화축제2018,10,2018,149990,737900000.0,2018-10-01,0.0002032660252066,old,0.8503808146624546,0.6893101542908148,0.9067914893617022,0.5575870646766169,0.7594514904044757,0.5518324497378372,0.3957982925392709,0.6554765957446809,0.2907027363184079,0.7145376577417194,5.0,경기,이천쌀문화축제2018
193,이천쌀문화축제,이천쌀문화축제2023,10,2023,102543,1481380047.0,2023-10-01,6.922126446057094e-05,old,0.7522224063780568,0.5594467714855976,0.9362485615650172,0.7153209109730849,0.8087338491159114,0.6351950384263088,0.4533928072999534,0.6397967011891063,0.4277885610766045,0.7786932443203272,5.0,경기,이천쌀문화축제2023
